drugID,diseaseID,label,split,count_drug,count_disease,q_score_PS,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_PS,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile,coverage_count,num_preds
DB00521,312,0,train,13.0,2.0,0.09534,0.0,0.1379310344827586,0.0,0.8914997,0.84038174,0.79877865,0.3023255813953488,1.23942,0.0,0.2758620689655172,0.0,1.7829994,1.68076348,1.5975573,0.6046511627906976,5,0
DB00692,79,0,train,3.0,3.0,0.264454,0.0,0.0,0.0,0.7795776,0.8182403,0.76845974,0.1869918699186991,0.7933620000000001,0.0,0.0,0.0,2.3387328,2.4547209,2.30537922,0.5609756097560973,5,0
DB01041,161,0,train,1.0,2.0,0.133929,0.0,0.0175438596491228,0.0,0.6703047,0.7075304,0.67429924,0.0337078651685393,0.133929,0.0,0.0350877192982456,0.0,1.3406094,1.4150608,1.34859848,0.0674157303370786,5,0
DB00593,29,0,train,1.0,0.0,0.0,0.0303030303030303,0.1044776119402985,0.0,0.64665437,0.9120775,0.7113382,0.0446428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00472,3,0,train,11.0,4.0,0.343337,0.0,0.0978260869565217,0.0,0.8028093,0.69342935,0.7787913,0.1751824817518248,3.776707,0.0,0.3913043478260868,0.0,3.2112372,2.7737174,3.1151652,0.7007299270072992,5,0
DB00180,385,0,train,5.0,2.0,0.0,0.0,0.0862068965517241,0.0,0.82252353,0.84894645,0.82006514,0.1047619047619047,0.0,0.0,0.1724137931034482,0.0,1.64504706,1.6978929,1.64013028,0.2095238095238094,5,0
DB00949,196,0,train,12.0,1.0,0.231988,0.0,0.0857142857142857,0.0,0.87330294,0.76156116,0.85682917,0.2340425531914893,2.783856,0.0,0.0857142857142857,0.0,0.87330294,0.76156116,0.85682917,0.2340425531914893,5,0
DB01576,334,0,train,11.0,2.0,0.178573,0.3846153846153846,0.0909090909090909,0.0,0.8229016,0.8350841,0.850591,0.2234042553191489,1.964303,0.7692307692307692,0.1818181818181818,0.0,1.6458032,1.6701682,1.701182,0.4468085106382978,5,0
DB00390,353,0,train,2.0,1.0,0.180811,0.0,0.0566037735849056,0.0,0.71220493,0.7858877,0.827295,0.0984455958549222,0.361622,0.0,0.0566037735849056,0.0,0.71220493,0.7858877,0.827295,0.0984455958549222,5,0
DB00126,130,0,train,9.0,2.0,0.157244,0.0,0.2333333333333333,0.5,0.7064615,0.87738144,0.7718598,0.1071428571428571,1.415196,0.0,0.4666666666666666,1.0,1.412923,1.75476288,1.5437196,0.2142857142857142,5,0
DB01620,281,0,train,1.0,4.0,0.187366,0.0,0.0208333333333333,0.0,0.61837685,0.5240578,0.56200135,0.048076923076923,0.187366,0.0,0.0833333333333332,0.0,2.4735074,2.0962312,2.2480054,0.192307692307692,5,0
DB01291,333,0,train,1.0,2.0,0.047959,0.0,0.0,0.0,0.75914305,0.7517428,0.72796345,0.1186440677966101,0.047959,0.0,0.0,0.0,1.5182861,1.5034856,1.4559269,0.2372881355932202,5,0
DB00653,152,0,train,4.0,3.0,0.243935,0.0,0.0588235294117647,0.0,0.61993766,0.6838661,0.8320534,0.0119047619047619,0.97574,0.0,0.1764705882352941,0.0,1.85981298,2.0515983,2.4961602000000003,0.0357142857142857,5,0
DB01577,22,0,train,2.0,4.0,0.196477,0.0,0.0634920634920634,0.0,0.830522,0.8317106,0.6933496,0.1707317073170731,0.392954,0.0,0.2539682539682536,0.0,3.322088,3.3268424,2.7733984,0.6829268292682924,5,0
DB00246,288,0,train,1.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.7107721,0.72385806,0.79804087,0.1007194244604316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00908,206,0,train,1.0,2.0,0.168665,0.0,0.0,0.0,0.39351794,0.6980219,0.6333441,0.0204081632653061,0.168665,0.0,0.0,0.0,0.78703588,1.3960438,1.2666882,0.0408163265306122,5,0
DB00371,216,0,train,0.0,2.0,0.167634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01427,150,0,train,1.0,0.0,0.0,0.0,0.0,0.0,0.73071903,0.558221,0.75154245,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00460,174,0,train,14.0,2.0,0.206606,0.0,0.0344827586206896,0.0,0.906636,0.7277726,0.8105153,0.1560975609756097,2.892484,0.0,0.0689655172413792,0.0,1.813272,1.4555452,1.6210306,0.3121951219512194,5,0
DB01076,39,0,train,2.0,3.0,0.22991,0.0,0.0,0.0,0.8914691,0.740045,0.8926902,0.1594202898550724,0.45982,0.0,0.0,0.0,2.6744073,2.220135,2.6780706,0.4782608695652172,5,0
DB00141,269,0,train,5.0,3.0,0.078521,0.0,0.0,0.0,0.67503786,0.81961256,0.0,0.1224489795918367,0.392605,0.0,0.0,0.0,2.02511358,2.45883768,0.0,0.3673469387755101,5,0
DB00952,25,0,train,4.0,1.0,0.0,0.0,0.0232558139534883,0.0,0.79303634,0.7952502,0.8469544,0.175,0.0,0.0,0.0232558139534883,0.0,0.79303634,0.7952502,0.8469544,0.175,5,0
DB01085,245,0,train,7.0,1.0,0.075648,0.0,0.1052631578947368,0.0,0.82454765,0.78745806,0.7254128,0.1188118811881188,0.529536,0.0,0.1052631578947368,0.0,0.82454765,0.78745806,0.7254128,0.1188118811881188,5,0
DB00757,335,0,train,3.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.8236135,0.7989692,0.7524159,0.2068965517241379,0.0,0.0,0.1428571428571428,0.0,0.8236135,0.7989692,0.7524159,0.2068965517241379,5,0
DB00203,59,0,train,1.0,3.0,0.08926,0.0,0.0,0.0,0.78314066,0.6490701,0.7852261,0.0517241379310344,0.08926,0.0,0.0,0.0,2.34942198,1.9472103,2.3556783,0.1551724137931032,5,0
DB00554,289,0,train,8.0,4.0,0.153296,0.0,0.0985915492957746,0.0,0.8516585,0.8501832,0.83016366,0.2772277227722772,1.226368,0.0,0.3943661971830984,0.0,3.406634,3.4007328,3.32065464,1.1089108910891088,5,0
DB00394,55,0,train,4.0,6.0,0.055593,1.0,0.5,0.0,0.82337683,0.7289898,0.7938407,0.4956521739130435,0.222372,6.0,3.0,0.0,4.94026098,4.3739388,4.7630442,2.973913043478261,5,0
DB00924,296,0,train,1.0,4.0,0.185158,0.0,0.0869565217391304,0.0,0.6188001,0.6062306,0.75066835,0.1473684210526315,0.185158,0.0,0.3478260869565216,0.0,2.4752004,2.4249224,3.0026734,0.589473684210526,5,0
DB01185,116,0,train,0.0,3.0,0.261485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00585,110,0,train,1.0,3.0,0.166631,0.0,0.0,0.0,0.7399715,0.73705864,0.78948534,0.0789473684210526,0.166631,0.0,0.0,0.0,2.2199145,2.21117592,2.36845602,0.2368421052631578,5,0
DB00653,388,0,train,4.0,3.0,0.324697,0.0,0.1692307692307692,0.0,0.66316676,0.70720685,0.8132602,0.1111111111111111,1.298788,0.0,0.5076923076923077,0.0,1.98950028,2.1216205500000003,2.4397806,0.3333333333333333,5,0
DB00790,223,0,train,1.0,3.0,0.111023,0.0,0.1463414634146341,0.0,0.841279,0.647398,0.7281692,0.1818181818181818,0.111023,0.0,0.4390243902439023,0.0,2.523837,1.942194,2.1845076,0.5454545454545454,5,0
DB00203,74,0,train,1.0,3.0,0.232433,0.0,0.1875,0.0,0.7213005,0.6215661,0.65215135,0.1145038167938931,0.232433,0.0,0.5625,0.0,2.1639015,1.8646983,1.95645405,0.3435114503816793,5,0
DB00605,39,0,train,2.0,6.0,0.192538,0.0,0.0851063829787234,0.0,0.81882685,0.679663,0.57400596,0.1093117408906882,0.385076,0.0,0.5106382978723404,0.0,4.9129611,4.077978,3.44403576,0.6558704453441292,5,0
DB01237,76,0,train,10.0,1.0,0.0,0.0476190476190476,0.0714285714285714,0.0,0.82784945,0.8588214,0.84461987,0.382716049382716,0.0,0.0476190476190476,0.0714285714285714,0.0,0.82784945,0.8588214,0.84461987,0.382716049382716,5,0
DB01244,236,0,train,1.0,1.0,0.023963,0.0,0.0714285714285714,0.0,0.7395607,0.678837,0.7753403,0.1384615384615384,0.023963,0.0,0.0714285714285714,0.0,0.7395607,0.678837,0.7753403,0.1384615384615384,5,0
DB00819,191,0,train,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01250,358,0,train,37.0,0.0,0.0,0.0,0.1470588235294117,0.0,0.91471887,0.8427921,0.8579043,0.2018348623853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00449,282,0,train,4.0,4.0,0.193739,0.0,0.0,0.0,0.8313637,0.597607,0.7555152,0.0984848484848484,0.774956,0.0,0.0,0.0,3.3254548,2.390428,3.0220608,0.3939393939393936,5,0
DB00905,127,0,train,6.0,4.0,0.294788,0.0,0.0952380952380952,0.0,0.82431555,0.73529357,0.73537,0.1484375,1.768728,0.0,0.3809523809523808,0.0,3.2972622,2.94117428,2.94148,0.59375,5,0
DB00722,406,0,train,1.0,2.0,0.150571,0.0,0.0444444444444444,0.0,0.5770137,0.69405556,0.6252888,0.1217391304347826,0.150571,0.0,0.0888888888888888,0.0,1.1540274,1.38811112,1.2505776,0.2434782608695652,5,0
DB00477,114,0,train,3.0,1.0,0.099676,0.0,0.0520833333333333,0.0,0.8280653,0.7321508,0.61176866,0.1128205128205128,0.299028,0.0,0.0520833333333333,0.0,0.8280653,0.7321508,0.61176866,0.1128205128205128,5,0
DB00210,110,0,train,1.0,1.0,0.180472,0.0,0.0,0.0,0.67432123,0.60474724,0.649051,0.1742424242424242,0.180472,0.0,0.0,0.0,0.67432123,0.60474724,0.649051,0.1742424242424242,5,0
DB00800,201,0,train,1.0,2.0,0.168899,0.0,0.0133333333333333,0.0,0.7562748,0.72390705,0.65408194,0.1276595744680851,0.168899,0.0,0.0266666666666666,0.0,1.5125496,1.4478141,1.30816388,0.2553191489361702,5,0
DB00180,24,0,train,17.0,2.0,0.226432,0.25,0.1764705882352941,0.0,0.747889,0.87721395,0.8332137,0.2608695652173913,3.849344,0.5,0.3529411764705882,0.0,1.495778,1.7544279,1.6664274,0.5217391304347826,5,0
DB01118,61,0,train,2.0,1.0,0.0,0.2368421052631578,0.0,0.0,0.31480408,0.7216437,0.7438352,0.0372670807453416,0.0,0.2368421052631578,0.0,0.0,0.31480408,0.7216437,0.7438352,0.0372670807453416,5,0
DB00451,56,0,train,4.0,4.0,0.125627,0.0,0.0434782608695652,0.0,0.7827487,0.6986878,0.80284715,0.2065217391304347,0.502508,0.0,0.1739130434782608,0.0,3.1309948,2.7947512,3.2113886,0.8260869565217388,5,0
DB00304,54,0,train,3.0,2.0,0.102349,0.0,0.0579710144927536,0.0,0.66883945,0.72401583,0.70229685,0.0813953488372093,0.3070469999999999,0.0,0.1159420289855072,0.0,1.3376789,1.44803166,1.4045937,0.1627906976744186,5,0
DB00754,97,0,train,2.0,1.0,0.0,0.0,0.0606060606060606,0.0,0.8065213,0.7604598,0.6931617,0.1078431372549019,0.0,0.0,0.0606060606060606,0.0,0.8065213,0.7604598,0.6931617,0.1078431372549019,5,0
DB00515,113,0,train,3.0,7.0,0.420169,0.0,0.1944444444444444,0.0,0.8960552,0.765681,0.86276627,0.0,1.260507,0.0,1.3611111111111107,0.0,6.2723864,5.359767,6.03936389,0.0,5,0
DB00475,268,0,train,4.0,2.0,0.152308,0.0,0.0576923076923076,0.0,0.7776768,0.81141293,0.61113304,0.037593984962406,0.609232,0.0,0.1153846153846152,0.0,1.5553536,1.62282586,1.22226608,0.075187969924812,5,0
DB08820,51,0,train,1.0,1.0,0.082738,0.0,0.0163934426229508,0.0,0.69412977,0.5827277,0.7416371,0.1826923076923076,0.082738,0.0,0.0163934426229508,0.0,0.69412977,0.5827277,0.7416371,0.1826923076923076,5,0
DB00419,63,0,train,1.0,5.0,0.112818,0.0,0.0166666666666666,0.0,0.78419375,0.82583255,0.7197941,0.018348623853211,0.112818,0.0,0.083333333333333,0.0,3.92096875,4.12916275,3.5989705,0.091743119266055,5,0
DB00813,116,0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00638,35,0,train,1.0,1.0,0.054326,0.0,0.0,0.0,0.603349,0.357948,0.7127524,0.001669449081803,0.054326,0.0,0.0,0.0,0.603349,0.357948,0.7127524,0.001669449081803,5,0
DB01364,79,0,train,3.0,2.0,0.236852,0.0,0.0,0.0,0.7729671,0.794368,0.7734796,0.1746031746031746,0.710556,0.0,0.0,0.0,1.5459342,1.588736,1.5469592,0.3492063492063492,5,0
DB00915,332,0,train,6.0,3.0,0.124079,0.0,0.1228070175438596,0.0,0.7156132,0.8187407,0.8297887,0.0588235294117647,0.744474,0.0,0.3684210526315788,0.0,2.1468396,2.4562221,2.4893661,0.1764705882352941,5,0
DB00337,241,0,train,1.0,4.0,0.210538,0.0,0.073170731707317,0.0,0.6770287,0.86109024,0.7453527,0.1262135922330097,0.210538,0.0,0.292682926829268,0.0,2.7081148,3.44436096,2.9814108,0.5048543689320388,5,0
DB01086,100,0,train,7.0,1.0,0.0,0.0113636363636363,0.0972222222222222,0.0,0.77603734,0.717855,0.8253494,0.1785714285714285,0.0,0.0113636363636363,0.0972222222222222,0.0,0.77603734,0.717855,0.8253494,0.1785714285714285,5,0
DB01104,265,0,train,3.0,4.0,0.113826,0.0,0.044776119402985,0.0,0.7344649,0.71820575,0.60006666,0.04,0.341478,0.0,0.17910447761194,0.0,2.9378596,2.872823,2.40026664,0.16,5,0
DB00384,22,0,train,2.0,2.0,0.31851,0.0,0.0425531914893617,0.0,0.7626333,0.6561787,0.7492604,0.1782178217821782,0.63702,0.0,0.0851063829787234,0.0,1.5252666,1.3123574,1.4985208,0.3564356435643564,5,0
DB00351,14,0,train,1.0,2.0,0.067452,0.0,0.0634920634920634,0.0,0.8569695,0.61042154,0.73758316,0.1031746031746031,0.067452,0.0,0.1269841269841268,0.0,1.713939,1.22084308,1.47516632,0.2063492063492062,5,0
DB01233,149,0,train,17.0,2.0,0.17914,0.2,0.328125,0.0,0.9174275,0.91415536,0.9004941,0.1632653061224489,3.04538,0.4,0.65625,0.0,1.834855,1.82831072,1.8009882,0.3265306122448978,5,0
DB00697,119,0,train,3.0,4.0,0.131763,0.625,0.073170731707317,0.0,0.8524089,0.8745301,0.82206714,0.1140350877192982,0.395289,2.5,0.292682926829268,0.0,3.4096356,3.4981204,3.28826856,0.4561403508771928,5,0
DB00652,144,0,train,8.0,1.0,0.039906,0.0,0.0961538461538461,0.0,0.7392147,0.8528328,0.7046037,0.2637362637362637,0.319248,0.0,0.0961538461538461,0.0,0.7392147,0.8528328,0.7046037,0.2637362637362637,5,0
DB00635,235,0,train,2.0,23.0,0.355847,0.0,0.1710526315789473,0.0,0.8180691,0.8081656,0.7919508,0.1481481481481481,0.711694,0.0,3.934210526315788,0.0,18.8155893,18.5878088,18.2148684,3.4074074074074066,5,0
DB00972,54,0,train,3.0,4.0,0.08903,0.0,0.0757575757575757,0.0,0.7602431,0.73182833,0.7581737,0.1266666666666666,0.26709,0.0,0.3030303030303028,0.0,3.0409724,2.92731332,3.0326948,0.5066666666666664,5,0
DB00200,156,0,train,6.0,2.0,0.162441,0.0,0.09375,0.0,0.7909332,0.7838693,0.6878166,0.1412742382271468,0.974646,0.0,0.1875,0.0,1.5818664,1.5677386,1.3756332,0.2825484764542936,5,0
DB00297,402,0,train,3.0,1.0,0.0,0.0,0.0952380952380952,0.0,0.63467616,0.7109513,0.7858677,0.1504424778761062,0.0,0.0,0.0952380952380952,0.0,0.63467616,0.7109513,0.7858677,0.1504424778761062,5,0
DB00206,332,0,train,6.0,2.0,0.131758,0.1666666666666666,0.1343283582089552,0.0,0.69789237,0.86189574,0.83461756,0.1081081081081081,0.7905479999999999,0.3333333333333332,0.2686567164179104,0.0,1.39578474,1.72379148,1.66923512,0.2162162162162162,5,0
DB04868,69,0,train,11.0,1.0,0.21828,0.0,0.1166666666666666,0.0,0.7650823,0.8211585,0.6684818,0.15,2.40108,0.0,0.1166666666666666,0.0,0.7650823,0.8211585,0.6684818,0.15,5,0
DB01248,355,0,train,4.0,5.0,0.110897,0.0,0.0925925925925925,0.0,0.8864747,0.81531274,0.78150284,0.1515151515151515,0.443588,0.0,0.4629629629629625,0.0,4.4323735,4.0765637,3.9075142,0.7575757575757575,5,0
DB00419,304,0,train,0.0,5.0,0.271157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00623,84,0,train,3.0,0.0,0.0,0.0,0.0375,0.0,0.73288095,0.83154345,0.65059024,0.1260504201680672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00537,100,0,train,7.0,3.0,0.106043,0.0714285714285714,0.0769230769230769,0.0,0.8415784,0.6326082,0.6999116,0.1597222222222222,0.742301,0.2142857142857142,0.2307692307692307,0.0,2.5247352,1.8978246,2.0997348,0.4791666666666666,5,0
DB00591,116,0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00751,53,0,train,1.0,3.0,0.0,0.0,0.0454545454545454,0.0,0.7320533,0.8340819,0.65949154,0.188235294117647,0.0,0.0,0.1363636363636362,0.0,2.1961599,2.5022457,1.97847462,0.564705882352941,5,0
DB01181,294,0,train,3.0,5.0,0.072517,0.0,0.0561797752808988,0.0,0.62041,0.6603864,0.7550023,0.0956521739130434,0.217551,0.0,0.280898876404494,0.0,3.10205,3.3019320000000003,3.7750115,0.4782608695652169,5,0
DB01170,209,0,train,3.0,2.0,0.103762,0.0,0.0625,0.0,0.73512167,0.84812456,0.75040984,0.1651376146788991,0.3112859999999999,0.0,0.125,0.0,1.47024334,1.69624912,1.50081968,0.3302752293577982,5,0
DB01003,70,0,train,0.0,2.0,0.199633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00991,324,0,train,2.0,4.0,0.029754,0.0,0.0476190476190476,0.0,0.84568316,0.7786996,0.63110024,0.0909090909090909,0.059508,0.0,0.1904761904761904,0.0,3.38273264,3.1147984,2.52440096,0.3636363636363636,5,0
DB00669,250,0,train,2.0,3.0,0.101909,0.0,0.0408163265306122,0.0,0.7172061,0.72071695,0.7839184,0.1359223300970873,0.203818,0.0,0.1224489795918366,0.0,2.1516183,2.16215085,2.3517552,0.4077669902912618,5,0
DB00745,360,0,train,7.0,4.0,0.122375,0.0,0.1219512195121951,0.0,0.71387565,0.8063804,0.6739187,0.1626016260162601,0.856625,0.0,0.4878048780487804,0.0,2.8555026,3.2255216,2.6956748,0.6504065040650404,5,0
DB00232,156,0,train,6.0,1.0,0.092571,0.0,0.054054054054054,0.0,0.9120187,0.8131329,0.75897694,0.1157894736842105,0.555426,0.0,0.054054054054054,0.0,0.9120187,0.8131329,0.75897694,0.1157894736842105,5,0
DB00542,368,0,train,1.0,3.0,0.184929,0.0,0.0444444444444444,0.0,0.83910173,0.77407587,0.7950631,0.2439024390243902,0.184929,0.0,0.1333333333333332,0.0,2.51730519,2.32222761,2.3851893,0.7317073170731706,5,0
DB00180,39,0,train,2.0,2.0,0.134633,0.0,0.0,0.0,0.81042695,0.6882707,0.7502686,0.0783582089552238,0.269266,0.0,0.0,0.0,1.6208539,1.3765414,1.5005372,0.1567164179104476,5,0
DB01065,230,0,train,1.0,6.0,0.203461,0.0,0.0930232558139534,0.0,0.5896749,0.814002,0.64988285,0.0675675675675675,0.203461,0.0,0.5581395348837204,0.0,3.5380494,4.884012,3.8992971,0.405405405405405,5,0
DB00227,87,0,train,1.0,2.0,0.132843,0.0,0.1044776119402985,0.0,0.7210226,0.5531422,0.7382176,0.1031746031746031,0.132843,0.0,0.208955223880597,0.0,1.4420452,1.1062844,1.4764352,0.2063492063492062,5,0
DB00764,209,0,train,3.0,4.0,0.069549,0.0,0.0694444444444444,0.0,0.40445197,0.78353214,0.85046494,0.1095890410958904,0.208647,0.0,0.2777777777777776,0.0,1.61780788,3.13412856,3.40185976,0.4383561643835616,5,0
DB01062,30,0,train,1.0,0.0,0.0,0.0,0.0,0.0,0.6120369,0.5505918,0.58079445,0.0826446280991735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00182,209,0,train,3.0,3.0,0.318865,0.2,0.144927536231884,0.0,0.76982224,0.79552597,0.7030343,0.1363636363636363,0.956595,0.6000000000000001,0.434782608695652,0.0,2.30946672,2.38657791,2.1091029,0.4090909090909089,5,0
DB00734,11,0,train,3.0,5.0,0.143604,0.2,0.0327868852459016,0.0,0.6639029,0.82048184,0.74559116,0.144927536231884,0.430812,1.0,0.163934426229508,0.0,3.3195145,4.1024092,3.7279558,0.7246376811594201,5,0
DB00904,398,0,train,1.0,2.0,0.301689,0.0,0.0568181818181818,0.0,0.6764907,0.8103783,0.6981548,0.2087912087912088,0.301689,0.0,0.1136363636363636,0.0,1.3529814,1.6207566,1.3963096,0.4175824175824176,5,0
DB00794,115,0,train,1.0,14.0,0.254266,0.0,0.0434782608695652,0.0,0.8587737,0.79882437,0.73276216,0.1770833333333333,0.254266,0.0,0.6086956521739129,0.0,12.0228318,11.18354118,10.25867024,2.479166666666666,5,0
DB00332,320,0,train,1.0,2.0,0.0,0.0,0.037037037037037,0.0,0.8112669,0.81107795,0.61526746,0.1594202898550724,0.0,0.0,0.074074074074074,0.0,1.6225338,1.6221559,1.23053492,0.3188405797101448,5,0
DB00654,144,0,train,8.0,3.0,0.126828,0.0,0.0204081632653061,0.0,0.7704432,0.723609,0.6637235,0.1619047619047619,1.014624,0.0,0.0612244897959183,0.0,2.3113296,2.170827,1.9911705,0.4857142857142857,5,0
DB00912,67,0,train,2.0,3.0,0.156379,0.0,0.0508474576271186,0.0,0.79155076,0.67087644,0.6029301,0.1083333333333333,0.312758,0.0,0.1525423728813558,0.0,2.3746522800000003,2.0126293200000003,1.8087903,0.3249999999999999,5,0
DB00924,335,0,train,3.0,4.0,0.054391,0.0,0.1363636363636363,0.0,0.563696,0.6802888,0.8417492,0.1666666666666666,0.163173,0.0,0.5454545454545452,0.0,2.254784,2.7211552,3.3669968,0.6666666666666664,5,0
DB00387,232,0,train,2.0,8.0,0.155439,0.0,0.0,0.0,0.42521903,0.67561257,0.6123779,0.109375,0.310878,0.0,0.0,0.0,3.40175224,5.40490056,4.8990232,0.875,5,0
DB00490,294,0,train,3.0,3.0,0.335274,0.2666666666666666,0.3725490196078431,0.0,0.83350164,0.863426,0.79886526,0.2158273381294964,1.005822,0.7999999999999998,1.1176470588235292,0.0,2.50050492,2.590278,2.39659578,0.6474820143884892,5,0
DB00368,296,0,train,1.0,1.0,0.312128,0.0,0.0517241379310344,0.0,0.638215,0.7832374,0.75259167,0.1428571428571428,0.312128,0.0,0.0517241379310344,0.0,0.638215,0.7832374,0.75259167,0.1428571428571428,5,0
DB00589,73,0,train,29.0,7.0,0.096204,0.1176470588235294,0.2452830188679245,0.0,0.7456343,0.8724265,0.87075454,0.2264150943396226,2.789916,0.8235294117647057,1.7169811320754715,0.0,5.2194401,6.1069855,6.09528178,1.584905660377358,5,0
DB00939,39,0,train,2.0,3.0,0.105463,0.0,0.037037037037037,0.0,0.8218776,0.46379986,0.51743215,0.1149425287356321,0.210926,0.0,0.111111111111111,0.0,2.4656328,1.39139958,1.55229645,0.3448275862068963,5,0
DB00236,337,0,train,1.0,1.0,0.059051,0.0,0.0,0.0,0.45734376,0.5350456,0.65111876,0.0380952380952381,0.059051,0.0,0.0,0.0,0.45734376,0.5350456,0.65111876,0.0380952380952381,5,0
DB01394,347,0,train,33.0,1.0,0.282422,0.0,0.22,0.0,0.8630227,0.9047353,0.8658337,0.18796992481203,9.319926,0.0,0.22,0.0,0.8630227,0.9047353,0.8658337,0.18796992481203,5,0
DB01005,309,0,train,10.0,5.0,0.251036,0.0,0.1153846153846153,0.0,0.7618711,0.7881047,0.5792244,0.1162790697674418,2.51036,0.0,0.5769230769230764,0.0,3.8093555,3.9405235,2.896122,0.581395348837209,5,0
DB00984,370,0,train,13.0,1.0,0.0,0.0,0.0,0.0,0.7356228,0.77527124,0.80657846,0.2564102564102564,0.0,0.0,0.0,0.0,0.7356228,0.77527124,0.80657846,0.2564102564102564,5,0
DB01406,159,0,train,1.0,5.0,0.037654,0.0,0.0,0.0,0.8435271,0.7662073,0.5915388,0.0776699029126213,0.037654,0.0,0.0,0.0,4.2176355,3.8310365,2.957694,0.3883495145631065,5,0
DB00434,391,0,train,4.0,11.0,0.34783,0.0434782608695652,0.0588235294117647,0.0,0.8165714,0.8495203,0.77877355,0.2478632478632478,1.39132,0.4782608695652172,0.6470588235294117,0.0,8.982285399999999,9.3447233,8.56650905,2.7264957264957257,5,0
DB01254,336,0,train,1.0,2.0,0.063085,0.0,0.0,0.0,0.69587046,0.6490793,0.6928292,0.1118881118881118,0.063085,0.0,0.0,0.0,1.39174092,1.2981586,1.3856584,0.2237762237762236,5,0
DB00252,44,0,train,8.0,4.0,0.206877,0.0,0.1919191919191919,0.0,0.7971326,0.72199005,0.80727345,0.379746835443038,1.655016,0.0,0.7676767676767676,0.0,3.1885304,2.8879602,3.2290938,1.518987341772152,5,0
DB00806,256,0,train,1.0,3.0,0.183854,0.0,0.0408163265306122,0.0,0.75760144,0.61669856,0.5996808,0.1826086956521739,0.183854,0.0,0.1224489795918366,0.0,2.27280432,1.85009568,1.7990424,0.5478260869565217,5,0
DB01088,187,0,train,1.0,4.0,0.174197,0.0,0.0238095238095238,0.0,0.537074,0.74515533,0.73404574,0.0714285714285714,0.174197,0.0,0.0952380952380952,0.0,2.148296,2.98062132,2.93618296,0.2857142857142856,5,0
DB00136,22,0,train,2.0,7.0,0.259251,0.0,0.0,0.0,0.8091569,0.8408054,0.65745056,0.0652173913043478,0.518502,0.0,0.0,0.0,5.6640983,5.8856378000000005,4.60215392,0.4565217391304346,5,0
DB00692,377,0,train,0.0,3.0,0.174546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01086,80,0,train,8.0,1.0,0.109002,0.0,0.0588235294117647,0.0,0.6683588,0.697179,0.80042577,0.216867469879518,0.872016,0.0,0.0588235294117647,0.0,0.6683588,0.697179,0.80042577,0.216867469879518,5,0
DB00624,284,0,train,1.0,2.0,0.232121,0.0,0.0476190476190476,0.0,0.62044036,0.6724739,0.67653847,0.073170731707317,0.232121,0.0,0.0952380952380952,0.0,1.24088072,1.3449478,1.35307694,0.146341463414634,5,0
DB01002,85,0,train,6.0,1.0,0.043854,0.0,0.0909090909090909,0.0,0.7587277,0.7709585,0.5844839,0.1869158878504672,0.2631239999999999,0.0,0.0909090909090909,0.0,0.7587277,0.7709585,0.5844839,0.1869158878504672,5,0
DB00571,402,0,train,3.0,7.0,0.096289,0.0,0.1428571428571428,0.0,0.78050375,0.8184524,0.8305914,0.2361111111111111,0.288867,0.0,0.9999999999999996,0.0,5.46352625,5.7291668,5.8141398,1.6527777777777777,5,0
