drugID,diseaseID,label,split,count_drug,count_disease,q_score_PS,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_PS,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile
DB01146,347,1,train,32.0,1.0,0.468465,0.5,0.3636363636363636,0.0,0.9466586,0.9271333,0.924839,0.3804347826086957,14.99088,0.5,0.3636363636363636,0.0,0.9466586,0.9271333,0.924839,0.3804347826086957
DB08820,202,1,train,1.0,0.0,0.0,0.0,0.0,0.0,0.4453159,0.5672236,0.72602457,0.0367647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00852,362,1,train,37.0,6.0,0.749555,0.08,0.0757575757575757,1.0,0.9398663,0.9021074,0.86100113,0.25,27.733535,0.48,0.4545454545454542,6.0,5.6391978,5.4126444,5.16600678,1.5
DB00328,266,1,train,0.0,10.0,0.431285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00908,382,1,train,9.0,1.0,0.218523,0.2222222222222222,0.2017543859649122,0.0,0.90065753,0.8916167,0.8086283,0.171875,1.966707,0.2222222222222222,0.2017543859649122,0.0,0.90065753,0.8916167,0.8086283,0.171875
DB00989,309,1,train,9.0,14.0,0.431181,0.0,0.1739130434782608,0.0,0.8483618,0.8836037,0.8597396,0.2083333333333333,3.880629,0.0,2.4347826086956514,0.0,11.8770652,12.3704518,12.0363544,2.916666666666666
DB00268,259,1,train,15.0,7.0,0.517447,0.5294117647058824,0.5,0.0,0.97908425,0.926803,0.8640535,0.2688172043010752,7.761705,3.7058823529411766,3.5,0.0,6.85358975,6.487621000000001,6.0483745,1.8817204301075263
DB00860,5,1,train,1.0,13.0,0.174581,1.0,0.5,0.0,0.8909983,0.9295207,0.9588356,0.7108433734939759,0.174581,13.0,6.5,0.0,11.5829779,12.0837691,12.4648628,9.240963855421686
DB00571,289,1,train,7.0,6.0,0.281427,0.3333333333333333,0.4489795918367347,0.0,0.9161925,0.8363651,0.8540597,0.2110091743119266,1.969989,2.0,2.693877551020408,0.0,5.497154999999999,5.0181906,5.1243582,1.2660550458715596
DB01181,105,1,train,3.0,4.0,0.342442,0.0,0.1212121212121212,0.0,0.85325956,0.88377,0.7265428,0.057471264367816,1.027326,0.0,0.4848484848484848,0.0,3.41303824,3.53508,2.9061712,0.229885057471264
DB00287,124,1,train,68.0,2.0,0.114234,0.3333333333333333,0.5217391304347826,0.0,0.8954675,0.82138234,0.8727514,0.4836065573770491,7.767912,0.6666666666666666,1.0434782608695652,0.0,1.790935,1.64276468,1.7455028,0.9672131147540982
DB05271,344,1,train,9.0,7.0,0.764516,0.7142857142857143,0.3902439024390244,0.0,0.9690101,0.76943386,0.80688053,0.2736842105263158,6.880644,5.0,2.731707317073171,0.0,6.7830707,5.38603702,5.64816371,1.9157894736842107
DB01037,357,1,train,4.0,11.0,0.579202,0.0,0.1525423728813559,0.0,0.86311674,0.8832311,0.8343499,0.2121212121212121,2.316808,0.0,1.6779661016949148,0.0,9.49428414,9.7155421,9.1778489,2.333333333333333
DB00754,199,1,train,12.0,0.0,0.0,0.5,0.3809523809523809,0.0,0.9726936,0.9215255,0.85815585,0.2873563218390804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00586,12,1,train,5.0,7.0,0.198937,0.6666666666666666,0.2763157894736842,0.0,0.770675,0.81760705,0.88576955,0.2698412698412698,0.994685,4.666666666666666,1.9342105263157892,0.0,5.394725,5.72324935,6.20038685,1.8888888888888888
DB00440,351,1,train,10.0,2.0,0.112258,0.0,0.1864406779661017,0.0,0.9071229,0.8725998,0.8661419,0.1384615384615384,1.12258,0.0,0.3728813559322034,0.0,1.8142458,1.7451996,1.7322838,0.2769230769230768
DB00571,28,1,train,11.0,6.0,0.103893,0.5,0.3098591549295774,0.0,0.90849817,0.7981999,0.7980825,0.323943661971831,1.142823,3.0,1.8591549295774643,0.0,5.45098902,4.789199399999999,4.788495,1.943661971830986
DB00323,309,1,train,9.0,7.0,0.432114,1.0,0.5,0.0,0.9435791,0.90381527,0.77262574,0.3493975903614458,3.889026,7.0,3.5,0.0,6.6050537,6.32670689,5.40838018,2.4457831325301207
DB00399,78,1,train,3.0,6.0,0.168838,0.5,0.6363636363636364,0.0,0.9480796,1.0,0.8266542,0.4693877551020408,0.5065139999999999,3.0,3.8181818181818175,0.0,5.688477600000001,6.0,4.9599252,2.816326530612245
DB01071,371,1,train,22.0,2.0,0.749555,1.0,0.4,0.0,0.89673984,0.94621074,0.99999994,0.2894736842105263,16.490209999999998,2.0,0.8,0.0,1.79347968,1.89242148,1.99999988,0.5789473684210527
DB00528,146,1,train,7.0,0.0,0.0,0.0,0.55,0.0,0.9792867,0.91953486,0.8834127,0.4014598540145985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00588,371,1,train,22.0,3.0,0.749555,0.75,0.5208333333333334,0.0,0.92227674,0.8410945,0.89617467,0.7614678899082569,16.490209999999998,2.25,1.5625,0.0,2.76683022,2.5232835,2.68852401,2.2844036697247705
DB01083,332,1,train,5.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.880635,0.83876324,0.7673476,0.1031746031746031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00852,89,1,train,22.0,6.0,0.179643,0.074074074074074,0.0769230769230769,1.0,0.8982799,0.8938896,0.79672396,0.303030303030303,3.952146,0.444444444444444,0.4615384615384614,6.0,5.3896794,5.3633376,4.78034376,1.818181818181818
DB01181,224,1,train,11.0,4.0,0.342442,0.0,0.2950819672131147,0.0,0.9376034,0.8685144,0.7710638,0.2456140350877192,3.766862,0.0,1.1803278688524588,0.0,3.7504136,3.4740576,3.0842552,0.9824561403508768
DB01204,144,1,train,7.0,6.0,0.195777,0.0,0.2545454545454545,0.0,0.8231481,0.82919955,0.8432833,0.1208053691275167,1.370439,0.0,1.5272727272727271,0.0,4.9388886,4.9751973,5.0596998,0.7248322147651002
DB00519,221,1,train,5.0,3.0,0.209994,1.0,0.7058823529411765,0.0,0.94099015,1.0000001,0.8747977,0.9431818181818182,1.0499699999999998,3.0,2.117647058823529,0.0,2.82297045,3.0000003,2.6243931,2.8295454545454546
DB00794,387,1,train,3.0,13.0,0.999382,0.1372549019607843,0.1212121212121212,0.0,0.9390334,0.91095,0.77172816,0.2352941176470588,2.998146,1.784313725490196,1.5757575757575757,0.0,12.2074342,11.84235,10.03246608,3.0588235294117645
DB00494,312,1,train,12.0,8.0,0.542604,1.0,0.5,0.0,0.9435791,0.90381527,0.85180104,0.3493975903614458,6.511248,8.0,4.0,0.0,7.5486328,7.23052216,6.81440832,2.7951807228915664
DB00748,371,1,train,22.0,3.0,0.749555,1.0,0.5,0.0,0.8543646,0.95514673,0.97595936,0.734375,16.490209999999998,3.0,1.5,0.0,2.5630938,2.86544019,2.92787808,2.203125
DB00873,359,1,train,36.0,3.0,0.944425,0.0,0.2580645161290322,0.0,0.8639344,0.33335042,0.0,0.5760869565217391,33.9993,0.0,0.7741935483870965,0.0,2.5918032,1.00005126,0.0,1.7282608695652173
DB00620,55,1,train,3.0,13.0,0.101577,0.2,0.4418604651162791,0.0,0.9309014,0.8535798,0.8261854,0.8518518518518519,0.304731,2.6,5.744186046511628,0.0,12.1017182,11.0965374,10.7404102,11.074074074074074
DB01008,208,1,train,10.0,4.0,0.405342,0.0,0.3170731707317073,0.0,0.942924,0.8554085,0.894253,0.0594059405940594,4.05342,0.0,1.2682926829268293,0.0,3.771696,3.421634,3.577012,0.2376237623762376
DB00603,48,1,train,6.0,2.0,0.219469,0.1052631578947368,0.4259259259259259,0.3333333333333333,0.86975795,0.9204006,0.79904795,0.3269230769230769,1.316814,0.2105263157894736,0.8518518518518517,0.6666666666666666,1.7395159,1.8408012,1.5980959,0.6538461538461539
DB00784,392,1,train,20.0,2.0,0.776582,1.0,0.4782608695652174,0.0,0.71345294,0.9114089,0.9070913,0.5692307692307692,15.53164,2.0,0.9565217391304348,0.0,1.42690588,1.8228178,1.8141826,1.1384615384615384
DB00983,183,1,train,27.0,2.0,0.38905,1.0,0.5384615384615384,1.0,0.9428081,0.8848538,0.8249675,0.375,10.50435,2.0,1.0769230769230769,2.0,1.8856162,1.7697076,1.649935,0.75
DB01132,41,1,train,11.0,2.0,0.544787,0.3333333333333333,0.6216216216216216,0.0,0.9473942,0.90435755,0.9206743,0.6,5.992657,0.6666666666666666,1.2432432432432432,0.0,1.8947884,1.8087151,1.8413486,1.2
DB00993,156,1,train,5.0,6.0,0.246839,0.0,0.0847457627118644,0.0,0.86076975,0.8455284,0.83908343,0.0683760683760683,1.234195,0.0,0.5084745762711864,0.0,5.1646185,5.0731704,5.03450058,0.4102564102564098
DB00191,297,1,train,5.0,2.0,0.255168,0.5,0.4736842105263157,0.0,0.94922805,0.8983952,0.79878545,0.4878048780487805,1.27584,1.0,0.9473684210526314,0.0,1.8984561,1.7967904,1.5975709,0.975609756097561
DB00557,89,1,train,22.0,5.0,0.151521,0.3333333333333333,0.2727272727272727,0.0,0.9246384,0.8665079,0.8785488,0.5566037735849056,3.333462,1.6666666666666663,1.3636363636363635,0.0,4.623192,4.3325395,4.392744,2.783018867924528
DB08801,371,1,train,22.0,4.0,0.74957,0.5,0.5263157894736842,0.0,0.8412087,0.99224603,0.81135356,0.5131578947368421,16.49054,2.0,2.1052631578947367,0.0,3.3648348,3.96898412,3.24541424,2.0526315789473686
DB00758,36,1,train,7.0,2.0,0.370725,0.0,0.1846153846153846,0.0,0.85330003,0.815261,0.671177,0.2232142857142857,2.595075,0.0,0.3692307692307692,0.0,1.70660006,1.630522,1.342354,0.4464285714285714
DB00598,138,1,train,4.0,4.0,0.276217,0.375,0.3928571428571428,0.0,0.9441745,0.84048927,0.867844,0.3296703296703296,1.104868,1.5,1.5714285714285712,0.0,3.776698,3.36195708,3.471376,1.3186813186813184
DB00316,99,1,train,58.0,2.0,0.204518,0.5,0.3,0.0,0.91190493,0.90584606,0.8806091,0.2954545454545454,11.862044,1.0,0.6,0.0,1.82380986,1.81169212,1.7612182,0.5909090909090908
DB00594,405,1,train,54.0,2.0,0.271532,0.0,0.2142857142857142,0.0,0.95839125,0.90963453,0.8635773,0.2741935483870967,14.662728,0.0,0.4285714285714284,0.0,1.9167825,1.81926906,1.7271546,0.5483870967741934
DB00449,124,1,train,68.0,3.0,0.188469,0.25,0.2222222222222222,0.0,0.9225494,0.86314344,0.8101938,0.2745098039215686,12.815892,0.75,0.6666666666666666,0.0,2.7676482,2.58943032,2.4305814,0.8235294117647058
DB00532,8,1,train,7.0,0.0,0.0,0.1666666666666666,0.2048192771084337,0.0,0.83914995,0.8122821,0.8796562,0.3561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00860,402,1,train,2.0,13.0,0.953982,0.0,0.075,0.0,0.8291003,0.85748374,0.83959144,0.1157894736842105,1.907964,0.0,0.975,0.0,10.7783039,11.14728862,10.91468872,1.5052631578947364
DB00589,136,1,train,12.0,6.0,0.555551,0.9333333333333332,0.3902439024390244,0.0,0.79503286,0.88148415,0.84428847,0.35,6.666612000000001,5.6,2.341463414634146,0.0,4.77019716,5.2889049,5.06573082,2.1
DB00712,109,1,train,1.0,6.0,0.225634,0.0,0.0545454545454545,0.0,0.82917225,0.83953714,0.7411411,0.0964912280701754,0.225634,0.0,0.327272727272727,0.0,4.9750335,5.03722284,4.4468466,0.5789473684210524
DB01173,259,1,train,15.0,8.0,0.48379,0.1111111111111111,0.2191780821917808,0.0,0.86567175,0.9071313,0.90129733,0.3333333333333333,7.25685,0.8888888888888888,1.7534246575342465,0.0,6.925374,7.2570504,7.21037864,2.6666666666666665
DB00201,64,1,train,2.0,3.0,0.318162,0.0,0.18,0.0,0.72616047,0.7854972,0.76365685,0.0581395348837209,0.636324,0.0,0.54,0.0,2.17848141,2.3564916,2.29097055,0.1744186046511627
DB00252,8,1,train,7.0,3.0,0.238101,0.2564102564102564,0.3454545454545454,0.0,0.92790544,0.8122821,0.7704359,0.3561643835616438,1.6667070000000002,0.7692307692307692,1.0363636363636362,0.0,2.78371632,2.4368463,2.3113077,1.0684931506849311
DB01110,190,1,train,4.0,1.0,0.516451,0.0422535211267605,0.4166666666666667,0.0,0.9537189,0.8774746,0.7467787,0.3157894736842105,2.065804,0.0422535211267605,0.4166666666666667,0.0,0.9537189,0.8774746,0.7467787,0.3157894736842105
DB01202,385,1,train,4.0,9.0,0.789669,0.125,0.1944444444444444,0.0,0.9472614,0.8393383,0.87609833,0.1607142857142857,3.158676,1.125,1.7499999999999996,0.0,8.5253526,7.554044699999999,7.88488497,1.4464285714285712
DB01214,334,1,train,10.0,2.0,0.476518,0.6666666666666666,0.5,0.0,0.9326043,0.8358613,0.74760836,0.2424242424242424,4.76518,1.3333333333333333,1.0,0.0,1.8652086,1.6717226,1.49521672,0.4848484848484848
DB00977,153,1,train,6.0,4.0,0.283197,0.3333333333333333,0.4107142857142857,1.0,0.8851513,0.92921245,0.84299934,0.4939759036144578,1.699182,1.3333333333333333,1.6428571428571428,4.0,3.5406052,3.7168498,3.37199736,1.9759036144578312
DB00846,222,1,train,6.0,0.0,0.0,1.0,0.48,0.0,0.96491855,0.724295,0.7066836,0.4622641509433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00125,206,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00461,392,1,train,20.0,3.0,0.776582,1.0,0.6,0.0,0.98579603,0.91506386,0.88422745,0.5833333333333334,15.53164,3.0,1.7999999999999998,0.0,2.95738809,2.74519158,2.65268235,1.75
DB00669,117,1,train,20.0,2.0,0.774075,1.0,0.625,0.0,0.9232508,0.89816964,0.7922504,0.6438356164383562,15.4815,2.0,1.25,0.0,1.8465016,1.79633928,1.5845008,1.2876712328767124
DB08901,399,1,train,4.0,2.0,0.399945,0.1333333333333333,0.3877551020408163,0.0,0.9137205,0.85869986,0.0,0.3454545454545454,1.59978,0.2666666666666666,0.7755102040816326,0.0,1.827441,1.71739972,0.0,0.6909090909090908
DB00552,280,1,train,32.0,0.0,0.0,0.0,0.3428571428571428,0.0,0.8971465,0.82896596,0.9778187,0.4266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00851,274,1,train,4.0,2.0,0.179812,0.0,0.3571428571428571,0.0,0.86371124,0.82368606,0.7602457,0.1052631578947368,0.719248,0.0,0.7142857142857142,0.0,1.72742248,1.64737212,1.5204914,0.2105263157894736
DB00035,57,1,train,1.0,7.0,0.51849,0.0,0.1025641025641025,0.0,0.8225155,0.6251518,0.88883734,0.0585585585585585,0.51849,0.0,0.7179487179487175,0.0,5.7576085,4.3760626,6.22186138,0.4099099099099095
DB01242,125,1,train,10.0,1.0,0.104273,0.2352941176470588,0.4153846153846154,0.0,0.94085336,0.90024436,0.84005165,0.3232323232323232,1.0427300000000002,0.2352941176470588,0.4153846153846154,0.0,0.94085336,0.90024436,0.84005165,0.3232323232323232
DB01296,392,1,train,20.0,4.0,0.776582,0.0,0.375,0.0,0.7971834,0.86031616,0.8818701,0.0952380952380952,15.53164,0.0,1.5,0.0,3.1887336,3.44126464,3.5274804,0.3809523809523808
DB01037,9,1,train,7.0,11.0,0.392664,0.0,0.1525423728813559,0.0,0.86311674,0.9016507,0.86046517,0.2121212121212121,2.748648,0.0,1.6779661016949148,0.0,9.49428414,9.9181577,9.46511687,2.333333333333333
DB00747,37,1,train,10.0,6.0,0.410462,0.5,0.2558139534883721,0.0,0.87563115,0.6972974,0.8192853,0.2242990654205607,4.10462,3.0,1.5348837209302326,0.0,5.2537869,4.1837844,4.9157118,1.3457943925233642
DB00484,334,1,train,10.0,2.0,0.381716,0.2222222222222222,0.2222222222222222,0.0,0.89216167,0.8491448,0.7825259,0.1216216216216216,3.81716,0.4444444444444444,0.4444444444444444,0.0,1.78432334,1.6982896,1.5650518,0.2432432432432432
DB00427,358,1,train,36.0,4.0,0.998501,1.0,0.5882352941176471,0.0,0.8145875,0.99706984,0.91806746,0.2888888888888888,35.946036,4.0,2.3529411764705883,0.0,3.25835,3.98827936,3.67226984,1.1555555555555552
DB00989,135,1,train,14.0,14.0,0.555551,0.0,0.1875,0.0,0.85292995,0.8836037,0.8334999,0.2352941176470588,7.777714,0.0,2.625,0.0,11.9410193,12.3704518,11.6689986,3.294117647058823
DB00852,322,1,train,21.0,6.0,0.38905,0.2083333333333333,0.3888888888888889,1.0,0.95777225,0.89091736,0.83129656,1.0,8.17005,1.2499999999999998,2.333333333333333,6.0,5.7466335,5.34550416,4.987779359999999,6.0
DB00193,128,1,train,21.0,4.0,0.640926,0.0333333333333333,0.1458333333333333,0.0,0.86673355,0.86626834,0.88365555,0.2195121951219512,13.459446,0.1333333333333332,0.5833333333333331,0.0,3.4669342,3.46507336,3.5346222,0.8780487804878048
DB00540,99,1,train,58.0,2.0,0.084069,0.8,0.6049382716049383,0.0,0.97714394,0.9032203,0.855074,0.7647058823529411,4.876002000000001,1.6,1.2098765432098766,0.0,1.95428788,1.8064406,1.710148,1.5294117647058822
DB00290,277,1,train,4.0,3.0,0.216429,0.0,0.1224489795918367,0.0,0.9176047,0.8426436,0.9095218,0.1354838709677419,0.865716,0.0,0.3673469387755101,0.0,2.7528141,2.5279308,2.7285654,0.4064516129032257
DB00972,358,1,train,36.0,3.0,0.998501,0.25,0.35,0.0,0.9581549,0.9015364,0.78750515,0.3611111111111111,35.946036,0.75,1.0499999999999998,0.0,2.8744647,2.7046092,2.36251545,1.0833333333333333
DB00843,37,1,train,10.0,8.0,0.519935,0.1794871794871795,0.4545454545454545,0.0,0.9344021,0.86180466,0.90646344,0.2434782608695652,5.199350000000001,1.435897435897436,3.636363636363636,0.0,7.4752168,6.89443728,7.25170752,1.9478260869565216
DB00734,209,1,train,2.0,4.0,0.352959,0.0,0.0,0.0,0.61853033,0.77845967,0.7155917,0.1209677419354838,0.705918,0.0,0.0,0.0,2.47412132,3.11383868,2.8623668,0.4838709677419352
DB01628,392,1,train,20.0,2.0,0.776582,0.5,0.4186046511627907,0.0,0.87233466,0.89611596,0.6449432,0.2710280373831775,15.53164,1.0,0.8372093023255814,0.0,1.74466932,1.79223192,1.2898864,0.542056074766355
DB00104,42,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00575,1,1,train,8.0,10.0,0.379887,0.1153846153846153,0.1571428571428571,0.0,0.84992516,0.8693487,0.7221277,0.2142857142857142,3.039096,1.1538461538461529,1.5714285714285712,0.0,8.4992516,8.693487,7.221277000000001,2.142857142857142
DB00252,199,1,train,12.0,3.0,0.314025,0.3962264150943396,0.4578313253012048,0.0,0.95260715,0.78024834,0.79202247,0.5822784810126582,3.7683,1.1886792452830188,1.3734939759036144,0.0,2.85782145,2.34074502,2.37606741,1.7468354430379749
DB00936,351,1,train,10.0,3.0,0.202633,0.0,0.1290322580645161,0.0,0.801981,0.86899316,0.86494535,0.1684210526315789,2.02633,0.0,0.3870967741935482,0.0,2.405943,2.60697948,2.59483605,0.5052631578947366
DB01068,73,1,train,28.0,7.0,0.640926,0.0,0.1707317073170731,0.0,0.8007394,0.8660737,0.80181205,0.2777777777777778,17.945928,0.0,1.1951219512195117,0.0,5.6051758,6.062515899999999,5.61268435,1.9444444444444449
DB00682,328,1,train,7.0,4.0,0.32565,0.0,0.171875,0.0,0.8333013,0.8809631,0.76578367,0.2345679012345679,2.27955,0.0,0.6875,0.0,3.3332052,3.5238524,3.06313468,0.9382716049382716
DB00945,89,1,train,22.0,16.0,0.28758,0.0689655172413793,0.3278688524590163,0.0,0.8681726,0.86628777,0.88281244,0.5172413793103449,6.32676,1.1034482758620687,5.245901639344261,0.0,13.8907616,13.86060432,14.12499904,8.275862068965518
DB00903,124,1,train,68.0,4.0,0.271532,0.2,0.2682926829268293,0.0,0.9719908,0.89204043,0.861453,0.25,18.464176,0.8,1.0731707317073171,0.0,3.8879632,3.56816172,3.445812,1.0
DB00544,65,1,train,5.0,2.0,0.399542,1.0,0.425,0.0,0.8977733,0.90439403,0.9037146,0.1219512195121951,1.99771,2.0,0.85,0.0,1.7955466,1.80878806,1.8074292,0.2439024390243902
DB00387,309,1,train,9.0,7.0,0.351725,0.8,0.8333333333333334,0.0,0.9645966,0.9251827,0.8766889,0.953846153846154,3.165525,5.6000000000000005,5.833333333333334,0.0,6.7521762,6.4762789000000005,6.1368223,6.676923076923078
DB00419,217,1,train,0.0,4.0,0.471966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00230,127,1,train,5.0,0.0,0.0,0.1428571428571428,0.4210526315789473,0.0,0.9648917,0.8954926,0.69035816,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00731,318,1,train,12.0,3.0,0.891319,0.6666666666666666,0.3666666666666666,0.0,0.92979234,0.99845624,1.0000001,0.2764227642276423,10.695828,2.0,1.0999999999999996,0.0,2.78937702,2.99536872,3.0000003,0.8292682926829269
DB00282,78,1,train,3.0,7.0,0.216017,0.5,0.6363636363636364,0.0,0.9480796,1.0,0.8266542,0.4693877551020408,0.6480509999999999,3.5,4.454545454545454,0.0,6.6365572,7.0,5.7865794,3.2857142857142856
DB00575,159,1,train,0.0,10.0,0.130324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01283,73,1,train,28.0,1.0,0.640926,1.0,0.6,0.0,0.6571172,0.8745591,0.83885646,0.5652173913043478,17.945928,1.0,0.6,0.0,0.6571172,0.8745591,0.83885646,0.5652173913043478
DB01009,392,1,train,20.0,5.0,0.776582,0.6666666666666666,0.6170212765957447,0.0,0.9722893,0.94433886,0.93209624,0.625,15.53164,3.333333333333333,3.0851063829787235,0.0,4.8614465,4.7216943,4.6604812,3.125
DB01400,244,1,train,4.0,1.0,0.178374,1.0,0.6470588235294118,0.0,0.8183894,0.8548956,0.851746,0.136,0.713496,1.0,0.6470588235294118,0.0,0.8183894,0.8548956,0.851746,0.136
DB00651,188,1,train,11.0,2.0,0.112017,0.25,0.4166666666666667,0.0,0.9103174,0.87670696,0.92486703,0.4310344827586206,1.232187,0.5,0.8333333333333334,0.0,1.8206348,1.75341392,1.84973406,0.8620689655172412
DB00905,124,1,train,68.0,3.0,0.188469,0.3333333333333333,0.5217391304347826,0.0,0.88579774,0.85304916,0.8770732,0.4836065573770491,12.815892,1.0,1.5652173913043477,0.0,2.65739322,2.55914748,2.6312196,1.4508196721311473
DB00394,371,1,train,22.0,5.0,0.74957,1.0,0.5161290322580645,0.0,0.9275811,0.83385575,0.87118596,0.5161290322580645,16.49054,5.0,2.5806451612903225,0.0,4.6379055000000005,4.16927875,4.3559298,2.5806451612903225
DB00211,95,1,train,2.0,2.0,0.227944,1.0,0.475,0.0,0.89907205,0.85392314,0.8093235,0.2461538461538461,0.455888,2.0,0.95,0.0,1.7981441,1.70784628,1.618647,0.4923076923076922
DB00341,358,1,train,36.0,2.0,0.998501,1.0,0.55,0.0,0.96058714,0.85407573,0.8579932,0.8117647058823529,35.946036,2.0,1.1,0.0,1.92117428,1.70815146,1.7159864,1.623529411764706
DB00570,101,1,train,0.0,6.0,0.260035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00945,328,1,train,7.0,16.0,0.32565,0.0,0.1296296296296296,0.3333333333333333,0.8109734,0.8687529,0.76578367,0.2345679012345679,2.27955,0.0,2.074074074074073,5.333333333333333,12.9755744,13.9000464,12.25253872,3.753086419753086
DB00376,309,1,train,9.0,5.0,0.351725,0.8,0.8333333333333334,0.0,0.9617435,0.87996083,0.77227026,0.953846153846154,3.165525,4.0,4.166666666666667,0.0,4.8087175,4.3998041500000005,3.8613513,4.76923076923077
DB00920,362,1,train,37.0,2.0,0.998501,0.5,0.3636363636363636,0.0,0.9249811,0.91642475,0.87786645,0.5357142857142857,36.944537,1.0,0.7272727272727272,0.0,1.8499622,1.8328495,1.7557329,1.0714285714285714
DB01068,133,1,train,9.0,7.0,0.134743,0.9411764705882352,0.5161290322580645,0.0,0.9290254,0.87978846,0.7963718,0.5316455696202531,1.212687,6.588235294117646,3.612903225806452,0.0,6.5031778,6.15851922,5.5746026,3.721518987341772
DB00819,98,1,train,0.0,6.0,0.160565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00397,297,1,train,5.0,3.0,0.255168,0.2142857142857142,0.275,0.0,0.5795536,0.87686765,0.7251471,0.3863636363636363,1.27584,0.6428571428571426,0.8250000000000001,0.0,1.7386608,2.63060295,2.1754413,1.159090909090909
DB00694,208,1,train,10.0,3.0,0.551177,0.5,0.425,0.0,0.90779185,0.9973546,0.8779801,0.7946428571428571,5.51177,1.5,1.275,0.0,2.72337555,2.9920638,2.6339403,2.383928571428571
DB00328,56,1,train,3.0,10.0,0.362897,0.2142857142857142,0.4761904761904761,0.0,0.8375733,0.7904116,0.8704864,0.3333333333333333,1.088691,2.142857142857142,4.761904761904761,0.0,8.375733,7.904116,8.704864,3.333333333333333
DB00412,43,1,train,14.0,3.0,0.592596,0.125,0.6216216216216216,0.0,0.94778335,0.90435755,0.81285036,0.6,8.296344,0.375,1.864864864864865,0.0,2.84335005,2.71307265,2.43855108,1.7999999999999998
DB04865,399,1,train,4.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.9197389,0.7845055,0.67962325,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01186,134,1,train,14.0,6.0,0.534972,0.9444444444444444,0.5434782608695652,0.0,0.8084729,1.0,0.9936914,0.198019801980198,7.489608,5.666666666666666,3.260869565217391,0.0,4.8508374000000005,6.0,5.9621484,1.188118811881188
DB01233,18,1,train,13.0,1.0,0.0,0.3333333333333333,0.3508771929824561,0.0,0.9362093,0.8437629,0.90649426,0.3333333333333333,0.0,0.3333333333333333,0.3508771929824561,0.0,0.9362093,0.8437629,0.90649426,0.3333333333333333
DB00524,124,1,train,68.0,1.0,0.271532,0.5,0.5757575757575758,0.0,0.9363816,0.91944337,0.8249713,0.4204545454545454,18.464176,0.5,0.5757575757575758,0.0,0.9363816,0.91944337,0.8249713,0.4204545454545454
DB01410,359,1,train,36.0,3.0,0.944425,1.0,0.4545454545454545,0.0,0.8862188,0.898886,0.85221803,0.464,33.9993,3.0,1.363636363636363,0.0,2.6586564,2.696658,2.55665409,1.392
DB00598,124,1,train,68.0,4.0,0.271532,0.4,0.4583333333333333,0.0,0.9735255,0.8761256,0.8918102,0.3418803418803419,18.464176,1.6,1.8333333333333333,0.0,3.894102,3.5045024,3.5672408,1.3675213675213675
DB00714,370,1,train,12.0,6.0,0.764516,0.8235294117647058,0.2972972972972973,0.0,0.92155147,0.926803,0.82829136,0.2736842105263158,9.174192,4.941176470588236,1.7837837837837838,0.0,5.529308820000001,5.560818,4.96974816,1.642105263157895
DB08906,359,1,train,36.0,3.0,0.944425,0.75,0.5208333333333334,0.0,0.9275812,0.8187501,0.8565371,0.7614678899082569,33.9993,2.25,1.5625,0.0,2.7827436,2.4562503,2.5696113,2.2844036697247705
