DrugID,DiseaseID
DB00898,MESH:D005313
DB01169,MESH:D005313
DB01576,MESH:D005313
DB00468,MESH:D005315
DB00495,MESH:D005315
DB00575,MESH:D005315
DB00867,MESH:D005315
DB01118,MESH:D005315
DB01356,MESH:D005315
DB01115,MESH:D005316
DB00252,MESH:D005317
DB00313,MESH:D005317
DB00443,MESH:D005317
DB00584,MESH:D005317
DB00652,MESH:D005317
DB00907,MESH:D005317
DB01080,MESH:D005317
DB01110,MESH:D005317
DB00162,MESH:D005327
DB06789,MESH:D005327
DB00091,MESH:D005334
DB00220,MESH:D005334
DB00244,MESH:D005334
DB00245,MESH:D005334
DB00334,MESH:D005334
DB00338,MESH:D005334
DB00350,MESH:D005334
DB00358,MESH:D005334
DB00400,MESH:D005334
DB00417,MESH:D005334
DB00438,MESH:D005334
DB00479,MESH:D005334
DB00498,MESH:D005334
DB00529,MESH:D005334
DB00572,MESH:D005334
DB00575,MESH:D005334
DB00578,MESH:D005334
DB00593,MESH:D005334
DB00613,MESH:D005334
DB00635,MESH:D005334
DB00678,MESH:D005334
DB00698,MESH:D005334
DB00722,MESH:D005334
DB00755,MESH:D005334
DB00758,MESH:D005334
DB00812,MESH:D005334
DB00813,MESH:D005334
DB00830,MESH:D005334
DB00850,MESH:D005334
DB00860,MESH:D005334
DB00864,MESH:D005334
DB00907,MESH:D005334
DB00997,MESH:D005334
DB01056,MESH:D005334
DB01069,MESH:D005334
DB01174,MESH:D005334
DB01181,MESH:D005334
DB01211,MESH:D005334
DB01212,MESH:D005334
DB01234,MESH:D005334
DB01239,MESH:D005334
DB01438,MESH:D005334
DB01454,MESH:D005334
DB06151,MESH:D005334
DB00091,MESH:D005355
DB00136,MESH:D005355
DB00201,MESH:D005355
DB00247,MESH:D005355
DB00252,MESH:D005355
DB00412,MESH:D005355
DB00421,MESH:D005355
DB00583,MESH:D005355
DB00675,MESH:D005355
DB00864,MESH:D005355
DB00871,MESH:D005355
DB00910,MESH:D005355
DB01001,MESH:D005355
DB01026,MESH:D005355
DB01076,MESH:D005355
DB01118,MESH:D005355
DB01142,MESH:D005355
DB01403,MESH:D005355
DB04630,MESH:D005355
DB05990,MESH:D005355
DB00203,MESH:D005483
DB00270,MESH:D005483
DB00501,MESH:D005483
DB00672,MESH:D005483
DB00727,MESH:D005483
DB00773,MESH:D005483
DB00841,MESH:D005483
DB01176,MESH:D005483
DB09227,MESH:D005483
DB00318,MESH:D005494
DB00514,MESH:D005494
DB00215,MESH:D005687
DB00502,MESH:D005687
DB00968,MESH:D005687
DB00413,MESH:D005715
DB00472,MESH:D005759
DB01212,MESH:D005759
DB00231,MESH:D005764
DB00585,MESH:D005764
DB00927,MESH:D005764
DB01019,MESH:D005764
DB00188,MESH:D005767
DB00206,MESH:D005767
DB00207,MESH:D005767
DB00229,MESH:D005767
DB00309,MESH:D005767
DB00441,MESH:D005767
DB00503,MESH:D005767
DB00648,MESH:D005767
DB00712,MESH:D005767
DB00727,MESH:D005767
DB00770,MESH:D005767
DB00812,MESH:D005767
DB00861,MESH:D005767
DB00916,MESH:D005767
DB00975,MESH:D005767
DB01017,MESH:D005767
DB01032,MESH:D005767
DB01060,MESH:D005767
DB01104,MESH:D005767
DB01117,MESH:D005767
DB01181,MESH:D005767
DB01196,MESH:D005767
DB01223,MESH:D005767
DB01234,MESH:D005767
DB01268,MESH:D005767
DB01592,MESH:D005767
DB04743,MESH:D005767
DB05229,MESH:D005767
DB08865,MESH:D005767
DB11431,MESH:D005767
DB00284,MESH:D005770
DB00636,MESH:D005770
DB04743,MESH:D005770
DB00537,MESH:D005832
DB00176,MESH:D005879
DB00184,MESH:D005879
DB00245,MESH:D005879
DB00647,MESH:D005879
DB00915,MESH:D005879
DB00368,MESH:D005901
DB00373,MESH:D005901
DB00484,MESH:D005901
DB00917,MESH:D005901
DB01085,MESH:D005901
DB00668,MESH:D005902
DB00869,MESH:D005902
DB00317,MESH:D005909
DB00762,MESH:D005909
DB01030,MESH:D005909
DB01099,MESH:D005909
DB06774,MESH:D005909
DB08865,MESH:D005909
DB00328,MESH:D005910
DB00773,MESH:D005910
DB01017,MESH:D005910
DB01169,MESH:D005910
DB01206,MESH:D005910
DB02709,MESH:D005910
DB00205,MESH:D005911
DB00772,MESH:D005911
DB01085,MESH:D005911
DB00497,MESH:D005921
DB00550,MESH:D005921
DB00806,MESH:D005921
DB00812,MESH:D005921
DB00951,MESH:D005921
DB00975,MESH:D005921
DB00997,MESH:D005921
DB01021,MESH:D005921
DB01115,MESH:D005921
DB01275,MESH:D005921
DB08868,MESH:D005921
DB11590,MESH:D005921
DB00635,MESH:D005922
DB00091,MESH:D005923
DB00368,MESH:D005923
DB00550,MESH:D005923
DB00630,MESH:D005923
DB00864,MESH:D005923
DB00959,MESH:D005923
DB00999,MESH:D005923
DB14001,MESH:D005923
DB04743,MESH:D006042
DB00091,MESH:D006073
DB01039,MESH:D006073
DB01324,MESH:D006073
DB04854,MESH:D006073
DB00091,MESH:D006086
DB08895,MESH:D006086
DB00860,MESH:D006111
DB00472,MESH:D006130
DB00864,MESH:D006130
DB00898,MESH:D006130
DB01005,MESH:D006130
DB09130,MESH:D006130
DB00421,MESH:D006177
DB00575,MESH:D006177
DB00863,MESH:D006177
DB00091,MESH:D006212
DB00285,MESH:D006212
DB00319,MESH:D006212
DB00338,MESH:D006212
DB00397,MESH:D006212
DB00404,MESH:D006212
DB00454,MESH:D006212
DB00497,MESH:D006212
DB00543,MESH:D006212
DB00589,MESH:D006212
DB00630,MESH:D006212
DB00635,MESH:D006212
DB00683,MESH:D006212
DB00690,MESH:D006212
DB00714,MESH:D006212
DB00734,MESH:D006212
DB00746,MESH:D006212
DB00753,MESH:D006212
DB00792,MESH:D006212
DB00860,MESH:D006212
DB00897,MESH:D006212
DB00916,MESH:D006212
DB00921,MESH:D006212
DB00927,MESH:D006212
DB00956,MESH:D006212
DB01018,MESH:D006212
DB01037,MESH:D006212
DB01043,MESH:D006212
DB01056,MESH:D006212
DB01069,MESH:D006212
DB01085,MESH:D006212
DB01142,MESH:D006212
DB01165,MESH:D006212
DB01171,MESH:D006212
DB01183,MESH:D006212
DB01211,MESH:D006212
DB01233,MESH:D006212
DB01235,MESH:D006212
DB01239,MESH:D006212
DB01380,MESH:D006212
DB01579,MESH:D006212
DB00341,MESH:D006255
DB00835,MESH:D006255
DB01114,MESH:D006255
DB00188,MESH:D006258
DB00544,MESH:D006258
DB00755,MESH:D006258
DB01101,MESH:D006258
DB00196,MESH:D006261
DB00201,MESH:D006261
DB00207,MESH:D006261
DB00211,MESH:D006261
DB00213,MESH:D006261
DB00250,MESH:D006261
DB00262,MESH:D006261
DB00320,MESH:D006261
DB00321,MESH:D006261
DB00343,MESH:D006261
DB00350,MESH:D006261
DB00353,MESH:D006261
DB00422,MESH:D006261
DB00435,MESH:D006261
DB00441,MESH:D006261
DB00447,MESH:D006261
DB00465,MESH:D006261
DB00468,MESH:D006261
DB00527,MESH:D006261
DB00531,MESH:D006261
DB00572,MESH:D006261
DB00593,MESH:D006261
DB00608,MESH:D006261
DB00661,MESH:D006261
DB00709,MESH:D006261
DB00717,MESH:D006261
DB00746,MESH:D006261
DB00788,MESH:D006261
DB00808,MESH:D006261
DB00829,MESH:D006261
DB00848,MESH:D006261
DB00852,MESH:D006261
DB00904,MESH:D006261
DB00927,MESH:D006261
DB00961,MESH:D006261
DB01018,MESH:D006261
DB01020,MESH:D006261
DB01053,MESH:D006261
DB01101,MESH:D006261
DB01115,MESH:D006261
DB01118,MESH:D006261
DB01159,MESH:D006261
DB01186,MESH:D006261
DB01200,MESH:D006261
DB01202,MESH:D006261
DB01238,MESH:D006261
DB01240,MESH:D006261
DB01242,MESH:D006261
DB01255,MESH:D006261
DB01283,MESH:D006261
DB01340,MESH:D006261
DB01364,MESH:D006261
DB01388,MESH:D006261
DB01393,MESH:D006261
DB01582,MESH:D006261
DB01628,MESH:D006261
DB01656,MESH:D006261
DB04576,MESH:D006261
DB04817,MESH:D006261
DB05381,MESH:D006261
DB06153,MESH:D006261
DB09140,MESH:D006261
DB13751,MESH:D006261
DB00321,MESH:D006311
DB00493,MESH:D006311
DB00540,MESH:D006311
DB00541,MESH:D006311
DB00861,MESH:D006311
DB00951,MESH:D006311
DB01421,MESH:D006311
DB00313,MESH:D006319
DB00452,MESH:D006319
DB00541,MESH:D006319
DB00571,MESH:D006319
DB00635,MESH:D006319
DB00709,MESH:D006319
DB00863,MESH:D006319
DB01200,MESH:D006319
DB01219,MESH:D006319
DB01229,MESH:D006319
DB09130,MESH:D006319
DB00171,MESH:D006323
DB00202,MESH:D006323
DB00422,MESH:D006323
DB00477,MESH:D006323
DB00555,MESH:D006323
DB00604,MESH:D006323
DB00608,MESH:D006323
DB00652,MESH:D006323
DB00661,MESH:D006323
DB00668,MESH:D006323
DB00669,MESH:D006323
DB00708,MESH:D006323
DB00802,MESH:D006323
DB00818,MESH:D006323
DB00822,MESH:D006323
DB00898,MESH:D006323
DB00917,MESH:D006323
DB00927,MESH:D006323
DB00959,MESH:D006323
DB00975,MESH:D006323
DB01092,MESH:D006323
DB01115,MESH:D006323
DB01136,MESH:D006323
DB01150,MESH:D006323
DB01183,MESH:D006323
DB01228,MESH:D006323
DB01233,MESH:D006323
DB01364,MESH:D006323
DB01956,MESH:D006323
DB00277,MESH:D006327
DB00334,MESH:D006327
DB00668,MESH:D006327
DB00727,MESH:D006327
DB00747,MESH:D006327
DB01035,MESH:D006327
DB01118,MESH:D006327
DB01164,MESH:D006327
DB01195,MESH:D006327
DB01198,MESH:D006327
DB01205,MESH:D006327
DB01233,MESH:D006327
DB01297,MESH:D006327
DB00115,MESH:D006330
DB00208,MESH:D006330
DB00255,MESH:D006330
DB00277,MESH:D006330
DB00328,MESH:D006330
DB00428,MESH:D006330
DB00679,MESH:D006330
DB00715,MESH:D006330
DB00907,MESH:D006330
DB01356,MESH:D006330
DB00115,MESH:D006331
DB00193,MESH:D006331
DB00201,MESH:D006331
DB00234,MESH:D006331
DB00313,MESH:D006331
DB00322,MESH:D006331
DB00342,MESH:D006331
DB00435,MESH:D006331
DB00445,MESH:D006331
DB00537,MESH:D006331
DB00552,MESH:D006331
DB00583,MESH:D006331
DB00584,MESH:D006331
DB00603,MESH:D006331
DB00635,MESH:D006331
DB00692,MESH:D006331
DB00796,MESH:D006331
DB00818,MESH:D006331
DB00871,MESH:D006331
DB00920,MESH:D006331
DB01045,MESH:D006331
DB01048,MESH:D006331
DB01065,MESH:D006331
DB01101,MESH:D006331
DB01105,MESH:D006331
DB01143,MESH:D006331
DB01159,MESH:D006331
DB01165,MESH:D006331
DB01229,MESH:D006331
DB01234,MESH:D006331
DB01396,MESH:D006331
DB01599,MESH:D006331
DB01956,MESH:D006331
DB11672,MESH:D006331
DB00169,MESH:D006332
DB00175,MESH:D006332
DB00177,MESH:D006332
DB00280,MESH:D006332
DB00317,MESH:D006332
DB00321,MESH:D006332
DB00401,MESH:D006332
DB00533,MESH:D006332
DB00584,MESH:D006332
DB00635,MESH:D006332
DB00641,MESH:D006332
DB00687,MESH:D006332
DB00864,MESH:D006332
DB00922,MESH:D006332
DB00966,MESH:D006332
DB00970,MESH:D006332
DB01003,MESH:D006332
DB01029,MESH:D006332
DB01085,MESH:D006332
DB01103,MESH:D006332
DB01119,MESH:D006332
DB01583,MESH:D006332
DB00177,MESH:D006333
DB00203,MESH:D006333
DB00228,MESH:D006333
DB00255,MESH:D006333
DB00261,MESH:D006333
DB00280,MESH:D006333
DB00285,MESH:D006333
DB00361,MESH:D006333
DB00380,MESH:D006333
DB00401,MESH:D006333
DB00412,MESH:D006333
DB00421,MESH:D006333
DB00443,MESH:D006333
DB00502,MESH:D006333
DB00584,MESH:D006333
DB00594,MESH:D006333
DB00612,MESH:D006333
DB00640,MESH:D006333
DB00641,MESH:D006333
DB00661,MESH:D006333
DB00692,MESH:D006333
DB00694,MESH:D006333
DB00697,MESH:D006333
DB00741,MESH:D006333
DB00773,MESH:D006333
DB00887,MESH:D006333
DB00915,MESH:D006333
DB00977,MESH:D006333
DB01035,MESH:D006333
DB01056,MESH:D006333
DB01142,MESH:D006333
DB01174,MESH:D006333
DB01181,MESH:D006333
DB01191,MESH:D006333
DB01196,MESH:D006333
DB01219,MESH:D006333
DB01234,MESH:D006333
DB01235,MESH:D006333
DB01288,MESH:D006333
DB01356,MESH:D006333
DB00997,MESH:D006335
DB00907,MESH:D006342
DB00867,MESH:D006344
DB01240,MESH:D006344
DB00201,MESH:D006345
DB00890,MESH:D006345
DB00898,MESH:D006345
DB00977,MESH:D006345
DB00248,MESH:D006349
DB01053,MESH:D006349
DB01454,MESH:D006349
DB00927,MESH:D006356
DB01017,MESH:D006356
DB00313,MESH:D006391
DB00780,MESH:D006391
DB00255,MESH:D006394
DB00091,MESH:D006402
DB00563,MESH:D006402
DB00694,MESH:D006402
DB00900,MESH:D006402
DB01087,MESH:D006402
DB01174,MESH:D006402
DB01229,MESH:D006402
DB01248,MESH:D006402
DB06263,MESH:D006402
DB00531,MESH:D006406
DB00563,MESH:D006406
DB02709,MESH:D006406
DB09220,MESH:D006406
DB00541,MESH:D006408
DB00264,MESH:D006417
DB00429,MESH:D006417
DB00456,MESH:D006417
DB00513,MESH:D006417
DB00541,MESH:D006417
DB00567,MESH:D006417
DB00607,MESH:D006417
DB00695,MESH:D006417
DB00734,MESH:D006417
DB00908,MESH:D006417
DB00955,MESH:D006417
DB00997,MESH:D006417
DB01017,MESH:D006417
DB01028,MESH:D006417
DB01053,MESH:D006417
DB01118,MESH:D006417
DB01406,MESH:D006417
DB09093,MESH:D006417
DB00252,MESH:D006429
DB00302,MESH:D006429
DB00864,MESH:D006429
DB00338,MESH:D006461
DB00437,MESH:D006461
DB00567,MESH:D006461
DB01087,MESH:D006461
DB01182,MESH:D006461
DB01268,MESH:D006461
DB01332,MESH:D006461
DB09131,MESH:D006461
DB11081,MESH:D006461
DB00468,MESH:D006463
DB00541,MESH:D006463
DB00570,MESH:D006463
DB00860,MESH:D006463
DB01196,MESH:D006463
DB00266,MESH:D006470
DB00313,MESH:D006470
DB00316,MESH:D006470
DB00350,MESH:D006470
DB00368,MESH:D006470
DB00412,MESH:D006470
DB00428,MESH:D006470
DB00550,MESH:D006470
DB00635,MESH:D006470
DB00727,MESH:D006470
DB00732,MESH:D006470
DB00738,MESH:D006470
DB00763,MESH:D006470
DB00851,MESH:D006470
DB00929,MESH:D006470
DB00987,MESH:D006470
DB01020,MESH:D006470
DB01103,MESH:D006470
DB01165,MESH:D006470
DB01169,MESH:D006470
DB01339,MESH:D006470
DB01394,MESH:D006470
DB01599,MESH:D006470
DB01628,MESH:D006470
DB06209,MESH:D006470
DB00278,MESH:D006471
DB00328,MESH:D006471
DB00338,MESH:D006471
DB00448,MESH:D006471
DB00688,MESH:D006471
DB01060,MESH:D006471
DB01118,MESH:D006471
DB01234,MESH:D006471
DB00531,MESH:D006474
DB00134,MESH:D006501
DB00330,MESH:D006501
DB00421,MESH:D006501
DB00499,MESH:D006501
DB00550,MESH:D006501
DB00564,MESH:D006501
DB00571,MESH:D006501
DB00599,MESH:D006501
DB00860,MESH:D006501
DB00945,MESH:D006501
DB00951,MESH:D006501
DB01174,MESH:D006501
DB01229,MESH:D006501
DB13174,MESH:D006501
DB00977,MESH:D006502
DB00262,MESH:D006504
DB00987,MESH:D006504
DB00997,MESH:D006504
DB01143,MESH:D006504
DB00197,MESH:D006505
DB00316,MESH:D006505
DB00322,MESH:D006505
DB00330,MESH:D006505
DB00358,MESH:D006505
DB00398,MESH:D006505
DB00458,MESH:D006505
DB00469,MESH:D006505
DB00549,MESH:D006505
DB00564,MESH:D006505
DB00625,MESH:D006505
DB00627,MESH:D006505
DB00635,MESH:D006505
DB00656,MESH:D006505
DB00688,MESH:D006505
DB00695,MESH:D006505
DB00727,MESH:D006505
DB00738,MESH:D006505
DB00758,MESH:D006505
DB00884,MESH:D006505
DB00946,MESH:D006505
DB00951,MESH:D006505
DB01028,MESH:D006505
DB01045,MESH:D006505
DB01050,MESH:D006505
DB01074,MESH:D006505
DB01103,MESH:D006505
DB01117,MESH:D006505
DB01151,MESH:D006505
DB01195,MESH:D006505
DB01242,MESH:D006505
DB00426,MESH:D006509
DB00495,MESH:D006509
DB00635,MESH:D006509
DB00477,MESH:D006521
DB00945,MESH:D006521
DB00993,MESH:D006521
DB09130,MESH:D006521
DB00295,MESH:D006526
DB00688,MESH:D006526
DB00811,MESH:D006526
DB02709,MESH:D006526
DB00252,MESH:D006527
DB01593,MESH:D006527
DB00122,MESH:D006528
DB00134,MESH:D006528
DB00162,MESH:D006528
DB00428,MESH:D006528
DB00694,MESH:D006528
DB00720,MESH:D006528
DB00997,MESH:D006528
DB01030,MESH:D006528
DB01222,MESH:D006528
DB02342,MESH:D006528
DB06151,MESH:D006528
DB08995,MESH:D006528
DB11672,MESH:D006528
DB11689,MESH:D006528
DB00118,MESH:D006529
DB00273,MESH:D006529
DB00316,MESH:D006529
DB00321,MESH:D006529
DB00330,MESH:D006529
DB00343,MESH:D006529
DB00412,MESH:D006529
DB00458,MESH:D006529
DB00531,MESH:D006529
DB00584,MESH:D006529
DB00605,MESH:D006529
DB00641,MESH:D006529
DB00649,MESH:D006529
DB00672,MESH:D006529
DB00753,MESH:D006529
DB00818,MESH:D006529
DB00822,MESH:D006529
DB00834,MESH:D006529
DB00900,MESH:D006529
DB00945,MESH:D006529
DB01017,MESH:D006529
DB01118,MESH:D006529
DB01147,MESH:D006529
DB01406,MESH:D006529
DB00718,MESH:D006530
DB00575,MESH:D006556
DB00921,MESH:D006556
DB01452,MESH:D006556
DB00875,MESH:D006561
DB01239,MESH:D006561
DB00350,MESH:D006628
DB00624,MESH:D006628
DB01072,MESH:D006679
DB00262,MESH:D006689
DB00309,MESH:D006689
DB00444,MESH:D006689
DB00570,MESH:D006689
DB00148,MESH:D006816
DB00470,MESH:D006816
DB00640,MESH:D006816
DB01104,MESH:D006816
DB00162,MESH:D006849
DB00201,MESH:D006849
DB00333,MESH:D006849
DB00211,MESH:D006869
DB00264,MESH:D006869
DB00701,MESH:D006869
DB00997,MESH:D006869
DB00428,MESH:D006929
DB00176,MESH:D006930
DB00206,MESH:D006930
DB00295,MESH:D006930
DB00318,MESH:D006930
DB00327,MESH:D006930
DB00368,MESH:D006930
DB00379,MESH:D006930
DB00428,MESH:D006930
DB00465,MESH:D006930
DB00466,MESH:D006930
DB00541,MESH:D006930
DB00555,MESH:D006930
DB00611,MESH:D006930
DB00630,MESH:D006930
DB00649,MESH:D006930
DB00715,MESH:D006930
DB00819,MESH:D006930
DB00844,MESH:D006930
DB00899,MESH:D006930
DB00920,MESH:D006930
DB00929,MESH:D006930
DB00943,MESH:D006930
DB01016,MESH:D006930
DB01064,MESH:D006930
DB01094,MESH:D006930
DB01119,MESH:D006930
DB01173,MESH:D006930
DB01174,MESH:D006930
DB01192,MESH:D006930
DB01616,MESH:D006930
DB06774,MESH:D006930
DB11672,MESH:D006930
DB00322,MESH:D006932
DB00531,MESH:D006932
DB00945,MESH:D006932
DB01083,MESH:D006932
DB01229,MESH:D006932
DB02703,MESH:D006932
DB00282,MESH:D006934
DB00338,MESH:D006934
DB00524,MESH:D006934
DB00608,MESH:D006934
DB00695,MESH:D006934
DB00860,MESH:D006934
DB00880,MESH:D006934
DB00999,MESH:D006934
DB01406,MESH:D006934
DB05260,MESH:D006934
DB00229,MESH:D006935
DB01337,MESH:D006935
DB00091,MESH:D006937
DB00439,MESH:D006937
DB00451,MESH:D006937
DB00559,MESH:D006937
DB00722,MESH:D006937
DB00834,MESH:D006937
DB01098,MESH:D006937
DB01115,MESH:D006937
DB01118,MESH:D006937
DB02709,MESH:D006937
DB06151,MESH:D006937
DB00227,MESH:D006938
DB01039,MESH:D006938
DB00171,MESH:D006940
DB00183,MESH:D006940
DB00201,MESH:D006940
DB00435,MESH:D006940
DB00563,MESH:D006940
DB00819,MESH:D006940
DB00841,MESH:D006940
DB01016,MESH:D006940
DB01023,MESH:D006940
DB01085,MESH:D006940
DB01159,MESH:D006940
DB01392,MESH:D006940
DB00917,MESH:D006941
DB00277,MESH:D006943
DB00313,MESH:D006943
DB00584,MESH:D006943
DB00627,MESH:D006943
DB00692,MESH:D006943
DB00753,MESH:D006943
DB00867,MESH:D006943
DB00966,MESH:D006943
DB01001,MESH:D006943
DB01016,MESH:D006943
DB01120,MESH:D006943
DB01169,MESH:D006943
DB01593,MESH:D006943
DB01708,MESH:D006943
DB01956,MESH:D006943
DB06536,MESH:D006943
DB06774,MESH:D006943
DB09130,MESH:D006943
DB11136,MESH:D006943
DB00542,MESH:D006946
DB00731,MESH:D006946
DB00772,MESH:D006946
DB01001,MESH:D006946
DB01120,MESH:D006946
DB01420,MESH:D006946
DB00343,MESH:D006947
DB00441,MESH:D006947
DB00521,MESH:D006947
DB00541,MESH:D006947
DB00571,MESH:D006947
DB00605,MESH:D006947
DB00661,MESH:D006947
DB00761,MESH:D006947
DB00864,MESH:D006947
DB00993,MESH:D006947
DB01236,MESH:D006947
DB00127,MESH:D006948
DB00158,MESH:D006948
DB00176,MESH:D006948
DB00181,MESH:D006948
DB00277,MESH:D006948
DB00333,MESH:D006948
DB00403,MESH:D006948
DB00404,MESH:D006948
DB00409,MESH:D006948
DB00467,MESH:D006948
DB00502,MESH:D006948
DB00574,MESH:D006948
DB00657,MESH:D006948
DB00661,MESH:D006948
DB00726,MESH:D006948
DB00734,MESH:D006948
DB00745,MESH:D006948
DB00752,MESH:D006948
DB00783,MESH:D006948
DB00792,MESH:D006948
DB00904,MESH:D006948
DB00981,MESH:D006948
DB01063,MESH:D006948
DB01156,MESH:D006948
DB01173,MESH:D006948
DB01174,MESH:D006948
DB01202,MESH:D006948
DB01240,MESH:D006948
DB01454,MESH:D006948
DB01576,MESH:D006948
DB01577,MESH:D006948
DB01592,MESH:D006948
DB03575,MESH:D006948
DB00175,MESH:D006949
DB00313,MESH:D006949
DB00334,MESH:D006949
DB00403,MESH:D006949
DB00503,MESH:D006949
DB00951,MESH:D006949
DB01045,MESH:D006949
DB01065,MESH:D006949
DB01115,MESH:D006949
DB01241,MESH:D006949
DB11672,MESH:D006949
DB00973,MESH:D006950
DB00982,MESH:D006951
DB01039,MESH:D006951
DB01394,MESH:D006955
DB08804,MESH:D006955
DB00910,MESH:D006961
DB01436,MESH:D006962
DB00435,MESH:D006965
DB00437,MESH:D006965
DB00531,MESH:D006965
DB00563,MESH:D006965
DB00605,MESH:D006965
DB00641,MESH:D006965
DB00675,MESH:D006965
DB00741,MESH:D006965
DB00755,MESH:D006965
DB00763,MESH:D006965
DB00783,MESH:D006965
DB00898,MESH:D006965
DB00945,MESH:D006965
DB00996,MESH:D006965
DB02709,MESH:D006965
DB08907,MESH:D006965
DB00246,MESH:D006966
DB00404,MESH:D006966
DB00501,MESH:D006966
DB00589,MESH:D006966
DB00850,MESH:D006966
DB00993,MESH:D006966
DB01233,MESH:D006966
DB01392,MESH:D006966
DB06288,MESH:D006966
DB00341,MESH:D006967
DB00668,MESH:D006967
DB00852,MESH:D006967
DB00945,MESH:D006967
DB01364,MESH:D006967
DB06151,MESH:D006967
DB00812,MESH:D006968
DB06151,MESH:D006968
DB01174,MESH:D006972
DB00184,MESH:D006973
DB00190,MESH:D006973
DB00191,MESH:D006973
DB00195,MESH:D006973
DB00201,MESH:D006973
DB00257,MESH:D006973
DB00280,MESH:D006973
DB00290,MESH:D006973
DB00292,MESH:D006973
DB00297,MESH:D006973
DB00304,MESH:D006973
DB00316,MESH:D006973
DB00357,MESH:D006973
DB00361,MESH:D006973
DB00373,MESH:D006973
DB00396,MESH:D006973
DB00397,MESH:D006973
DB00401,MESH:D006973
DB00421,MESH:D006973
DB00428,MESH:D006973
DB00435,MESH:D006973
DB00451,MESH:D006973
DB00531,MESH:D006973
DB00550,MESH:D006973
DB00570,MESH:D006973
DB00590,MESH:D006973
DB00605,MESH:D006973
DB00606,MESH:D006973
DB00612,MESH:D006973
DB00620,MESH:D006973
DB00640,MESH:D006973
DB00652,MESH:D006973
DB00657,MESH:D006973
DB00661,MESH:D006973
DB00670,MESH:D006973
DB00687,MESH:D006973
DB00709,MESH:D006973
DB00722,MESH:D006973
DB00747,MESH:D006973
DB00790,MESH:D006973
DB00796,MESH:D006973
DB00811,MESH:D006973
DB00813,MESH:D006973
DB00818,MESH:D006973
DB00866,MESH:D006973
DB00899,MESH:D006973
DB00922,MESH:D006973
DB00960,MESH:D006973
DB00993,MESH:D006973
DB01009,MESH:D006973
DB01016,MESH:D006973
DB01026,MESH:D006973
DB01050,MESH:D006973
DB01062,MESH:D006973
DB01090,MESH:D006973
DB01105,MESH:D006973
DB01147,MESH:D006973
DB01154,MESH:D006973
DB01171,MESH:D006973
DB01183,MESH:D006973
DB01186,MESH:D006973
DB01200,MESH:D006973
DB01205,MESH:D006973
DB01244,MESH:D006973
DB01339,MESH:D006973
DB01356,MESH:D006973
DB01396,MESH:D006973
DB01440,MESH:D006973
DB01593,MESH:D006973
DB01626,MESH:D006973
DB01956,MESH:D006973
DB03783,MESH:D006973
DB06148,MESH:D006973
DB06262,MESH:D006973
DB06712,MESH:D006973
DB06789,MESH:D006973
DB11672,MESH:D006973
DB00201,MESH:D006974
DB00421,MESH:D006974
DB00678,MESH:D006974
DB01116,MESH:D006974
DB00162,MESH:D006975
DB00495,MESH:D006975
DB00900,MESH:D006975
DB00993,MESH:D006975
DB00182,MESH:D006976
DB00397,MESH:D006976
DB00412,MESH:D006976
DB00472,MESH:D006976
DB00579,MESH:D006976
DB00652,MESH:D006976
DB00653,MESH:D006976
DB00914,MESH:D006976
DB00975,MESH:D006976
DB01041,MESH:D006976
DB01186,MESH:D006976
DB01214,MESH:D006976
DB00381,MESH:D006977
DB00388,MESH:D006977
DB00598,MESH:D006977
DB00968,MESH:D006977
DB01275,MESH:D006977
DB00570,MESH:D006978
DB00999,MESH:D006978
DB01114,MESH:D006980
DB01356,MESH:D006980
DB02709,MESH:D006980
DB11672,MESH:D006980
DB00350,MESH:D006983
DB00277,MESH:D006984
DB00381,MESH:D006984
DB00396,MESH:D006984
DB00428,MESH:D006984
DB00571,MESH:D006984
DB00624,MESH:D006984
DB01050,MESH:D006984
DB01393,MESH:D006984
DB01580,MESH:D006984
DB00184,MESH:D006985
DB00136,MESH:D006996
DB00282,MESH:D006996
DB00399,MESH:D006996
DB00851,MESH:D006996
DB00945,MESH:D006996
DB01064,MESH:D006996
DB01196,MESH:D006996
DB02703,MESH:D006996
DB00584,MESH:D007003
DB00635,MESH:D007003
DB00672,MESH:D007003
DB00763,MESH:D007003
DB00945,MESH:D007003
DB01016,MESH:D007003
DB01356,MESH:D007003
DB00248,MESH:D007006
DB00621,MESH:D007006
DB00648,MESH:D007006
DB00277,MESH:D007008
DB00412,MESH:D007008
DB00415,MESH:D007008
DB00502,MESH:D007008
DB00563,MESH:D007008
DB00626,MESH:D007008
DB00715,MESH:D007008
DB00808,MESH:D007008
DB00829,MESH:D007008
DB00845,MESH:D007008
DB00860,MESH:D007008
DB00880,MESH:D007008
DB00887,MESH:D007008
DB00908,MESH:D007008
DB00945,MESH:D007008
DB00959,MESH:D007008
DB00981,MESH:D007008
DB00999,MESH:D007008
DB01001,MESH:D007008
DB01061,MESH:D007008
DB01147,MESH:D007008
DB01214,MESH:D007008
DB01221,MESH:D007008
DB14500,MESH:D007008
DB00234,MESH:D007010
DB00285,MESH:D007010
DB00524,MESH:D007010
DB00531,MESH:D007010
DB00541,MESH:D007010
DB00575,MESH:D007010
DB00582,MESH:D007010
DB00741,MESH:D007010
DB00776,MESH:D007010
DB00780,MESH:D007010
DB00864,MESH:D007010
DB00880,MESH:D007010
DB00968,MESH:D007010
