drugID,diseaseID,label,split,count_drug,count_disease,q_score_Description,q_score_Pathway,q_score_Slim,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_Description,adj_q_score_Pathway,adj_q_score_Slim,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile
DB00699,MESH:D012170,1,train,10.0,11.0,0.7340816,0.15,0.5,0.0555555555555555,0.22,0.1111111111111111,0.8882021,0.85345995,0.75644517,0.2176470588235294,7.340816,1.5,5.0,0.6111111111111105,2.42,1.222222222222222,9.7702231,9.38805945,8.32089687,2.3941176470588235
DB08908,MESH:D056486,1,train,362.0,4.0,0.67029154,0.4660574412532637,1.0,0.0,0.1153846153846153,0.0588235294117647,0.87267214,0.9269542,0.8517476,0.1875,242.64553748,168.71279373368145,362.0,0.0,0.4615384615384612,0.2352941176470588,3.49068856,3.7078168,3.4069904,0.75
DB00186,MESH:D007177,1,train,49.0,45.0,0.801088,0.410958904109589,0.3333333333333333,0.4848484848484848,0.2765957446808511,0.0625,0.8862522,0.83461905,0.821295,0.3333333333333333,39.253312,20.136986301369863,16.333333333333332,21.818181818181817,12.4468085106383,2.8125,39.881349,37.55785725,36.958275,15.0
DB00435,MESH:D000544,1,train,36.0,79.0,0.8087729,0.5179856115107914,0.5,0.0078740157480314,0.1896551724137931,0.0,0.7957144,0.76790917,0.71349525,0.037037037037037,29.1158244,18.64748201438849,18.0,0.6220472440944806,14.982758620689657,0.0,62.8614376,60.66482443,56.36612475,2.925925925925923
DB01142,MESH:D003865,1,train,59.0,33.0,0.7057501,0.3133732534930139,1.0,0.5909090909090909,0.5789473684210527,0.25,0.943902,0.8990519,0.92846996,0.7183098591549296,41.6392559,18.48902195608782,59.0,19.5,19.105263157894736,8.25,31.148766,29.6687127,30.63950868,23.70422535211268
DB01039,MESH:D009336,1,train,230.0,42.0,0.80172193,0.430609597924773,1.0,0.3333333333333333,0.4489795918367347,0.25,0.8217316,0.8656472,0.88861454,0.5393258426966292,184.3960439,99.04020752269778,230.0,14.0,18.857142857142858,10.5,34.5127272,36.3571824,37.32181068,22.651685393258425
DB09061,MESH:D000014,1,train,65.0,12.0,0.59647393,0.1617250673854448,0.0,0.074074074074074,0.3974358974358974,0.2,0.90128976,0.83235955,0.8141956,0.5875,38.770805450000005,10.512129380053912,0.0,0.888888888888888,4.769230769230769,2.4000000000000004,10.81547712,9.9883146,9.7703472,7.050000000000001
DB00852,MESH:D012221,1,train,11.0,28.0,0.6744617,0.3670886075949366,1.0,0.1363636363636363,0.0555555555555555,0.2702702702702703,0.9398663,0.85714877,0.7646774,0.2083333333333333,7.419078700000001,4.037974683544303,11.0,3.818181818181817,1.555555555555554,7.567567567567568,26.3162564,24.00016556,21.4109672,5.833333333333332
DB01080,MESH:D020233,1,train,28.0,38.0,0.8505111,0.1034482758620689,1.0,0.0,0.1710526315789473,0.0,0.7808456,0.8762208,0.884609,0.225,23.8143108,2.896551724137929,28.0,0.0,6.499999999999997,0.0,29.6721328,33.2963904,33.615142,8.55
DB00682,MESH:D007511,1,train,66.0,113.0,0.89554656,0.4318488529014844,1.0,0.25,0.1739130434782608,0.1818181818181818,0.884064,0.88096344,0.82958317,0.3163265306122449,59.10607296,28.50202429149797,66.0,28.25,19.652173913043477,20.545454545454543,99.899232,99.54886872,93.74289821,35.744897959183675
DB00811,MESH:D000860,1,train,48.0,77.0,0.55062586,0.2927999999999999,1.0,0.0,0.2,0.0,0.77409935,0.86666465,0.86590147,0.2533333333333333,26.43004128,14.054399999999994,48.0,0.0,15.4,0.0,59.60564995,66.73317805,66.67441319,19.506666666666664
DB00252,MESH:D004829,1,train,9.0,208.0,0.915432,0.4285714285714286,1.0,0.4848484848484848,0.3454545454545454,0.1428571428571428,0.9279053,0.7657356,0.82183146,0.3375,8.238888,3.8571428571428577,9.0,100.84848484848484,71.85454545454544,29.7142857142857,193.0043024,159.2730048,170.94094368,70.2
DB00126,MESH:D066126,1,train,28.0,81.0,0.7987659,0.442002442002442,0.6666666666666666,0.0,0.0727272727272727,0.0434782608695652,0.70409155,0.8206561,0.7856388,0.1833333333333333,22.3654452,12.376068376068377,18.666666666666664,0.0,5.890909090909088,3.5217391304347814,57.03141555,66.4731441,63.6367428,14.849999999999996
DB00925,MESH:D001750,1,train,7.0,26.0,0.7565042,0.2249999999999999,0.5,0.0,0.1470588235294117,0.0,0.82164073,0.84173584,0.8287239,0.2159090909090909,5.2955294,1.5749999999999993,3.5,0.0,3.823529411764704,0.0,21.362658980000003,21.88513184,21.5468214,5.613636363636363
DB00501,MESH:D005764,1,train,15.0,99.0,0.84718573,0.5294117647058824,1.0,1.0,0.3846153846153846,0.2083333333333333,0.95510525,0.9276165,0.87248695,0.2771084337349397,12.70778595,7.9411764705882355,15.0,99.0,38.07692307692307,20.625,94.55541975,91.8340335,86.37620805,27.43373493975903
DB00620,MESH:D017116,1,train,17.0,21.0,0.84821427,0.1296296296296296,1.0,1.0,0.5223880597014925,0.3161290322580645,0.9079148,0.91329193,0.78662,0.8518518518518519,14.41964259,2.2037037037037037,17.0,21.0,10.970149253731345,6.638709677419354,19.0662108,19.17913053,16.51902,17.88888888888889
DB00363,MESH:D016757,1,train,28.0,132.0,0.8112987,0.1702127659574468,1.0,0.3783783783783784,0.4868421052631579,0.0,0.8985187,0.8801587,0.85763687,0.3777777777777777,22.7163636,4.76595744680851,28.0,49.94594594594595,64.26315789473685,0.0,118.6044684,116.1809484,113.20806684,49.86666666666666
DB01203,MESH:D006973,1,train,326.0,14.0,0.7673819,0.4539282250242483,1.0,1.0,0.6388888888888888,0.4285714285714285,0.97719336,0.9223087,0.9449769,0.4875,250.1664994,147.98060135790493,326.0,14.0,8.944444444444443,5.999999999999999,13.68070704,12.9123218,13.2296766,6.825
DB00197,MESH:D008114,1,train,34.0,59.0,0.8119992,0.611353711790393,1.0,0.3333333333333333,0.375,0.0,0.6748926,0.89646864,0.7912176,0.3982300884955752,27.6079728,20.78602620087336,34.0,19.666666666666664,22.125,0.0,39.8186634,52.89164976,46.6818384,23.495575221238937
DB00889,MESH:D003248,1,train,61.0,8.0,0.7335182,0.2780748663101604,1.0,1.0,0.45,0.0909090909090909,0.92308795,0.91416216,0.89020693,0.2772277227722772,44.7446102,16.96256684491978,61.0,8.0,3.6,0.7272727272727272,7.3847036,7.31329728,7.12165544,2.2178217821782176
DB00541,MESH:D002819,1,train,53.0,171.0,0.845551,0.1304347826086956,1.0,0.0,0.208955223880597,0.0666666666666666,0.8745277,0.8967476,0.804016,0.1675126903553299,44.814203000000006,6.9130434782608665,53.0,0.0,35.731343283582085,11.399999999999988,149.5442367,153.3438396,137.48673599999998,28.64467005076141
DB00887,MESH:D006930,1,train,125.0,15.0,0.7214111,0.4719314938154139,0.5,0.0714285714285714,0.1538461538461538,0.0,0.93508947,0.87003446,0.8349236,0.3804347826086957,90.1763875,58.991436726926736,62.5,1.071428571428571,2.307692307692307,0.0,14.02634205,13.0505169,12.523854,5.706521739130436
DB01110,MESH:D020964,1,train,21.0,17.0,0.63590264,0.2031700288184438,0.6666666666666666,0.0136986301369863,0.1547619047619047,0.0,0.82668203,0.897522,0.8003974,0.2916666666666667,13.35395544,4.26657060518732,14.0,0.2328767123287671,2.63095238095238,0.0,14.05359451,15.257874,13.6067558,4.958333333333334
DB00441,MESH:D010051,1,train,33.0,91.0,0.84809756,0.6274179983179142,0.6666666666666666,0.3333333333333333,0.7407407407407407,0.08,0.9243357,0.86261445,0.92688507,0.5666666666666667,27.98721948,20.70479394449117,22.0,30.33333333333333,67.4074074074074,7.28,84.1145487,78.49791495000001,84.34654137,51.56666666666666
DB00661,MESH:D001259,1,train,98.0,99.0,0.88600296,0.25,1.0,0.2285714285714285,0.4084507042253521,0.1666666666666666,0.8483182,0.9091526,0.8556087,0.2666666666666666,86.82829008,24.5,98.0,22.628571428571423,40.43661971830986,16.499999999999993,83.9835018,90.0061074,84.7052613,26.399999999999995
DB00898,MESH:D000647,1,train,78.0,180.0,0.8336874,0.4864864864864865,1.0,0.3220338983050847,0.2115384615384615,0.0357142857142857,0.68596196,0.84144086,0.8386556,0.2105263157894736,65.0276172,37.94594594594595,78.0,57.96610169491525,38.07692307692307,6.428571428571425,123.4731528,151.4593548,150.95800799999998,37.894736842105246
DB00671,MESH:D011008,1,train,10.0,7.0,0.7011378,0.1527777777777778,0.0,0.0,0.7222222222222222,0.1538461538461538,0.79488194,0.95130765,0.900708,0.5210084033613446,7.0113780000000006,1.527777777777778,0.0,0.0,5.055555555555555,1.0769230769230766,5.56417358,6.659153549999999,6.304956,3.647058823529412
DB00543,MESH:D003072,1,train,134.0,24.0,0.78884405,0.3719247467438494,1.0,0.5098039215686274,0.6764705882352942,0.1428571428571428,0.9400187,0.88896006,0.9098065,0.5,105.7051027,49.83791606367582,134.0,12.235294117647058,16.235294117647058,3.428571428571427,22.5604488,21.33504144,21.835356,12.0
DB00635,MESH:D009461,1,train,51.0,211.0,0.80953217,0.381679389312977,1.0,0.2,0.4044943820224719,0.3219178082191781,0.8835462,0.9295209,0.8969506,0.4455445544554455,41.28614067,19.465648854961827,51.0,42.2,85.34831460674157,67.92465753424658,186.4282482,196.1289099,189.2565766,94.009900990099
DB00635,MESH:D001171,1,train,5.0,211.0,0.69799507,0.4738485558157689,0.6666666666666666,1.0,0.5,0.4366197183098591,0.8909987,0.9295209,0.9588355,0.7108433734939759,3.4899753500000004,2.3692427790788444,3.333333333333333,211.0,105.5,92.12676056338026,188.0007257,196.1289099,202.3142905,149.9879518072289
DB00370,MESH:D000647,1,train,78.0,38.0,0.8433299,0.4038095238095238,0.6666666666666666,0.3333333333333333,0.4029850746268656,0.1666666666666666,0.9034684,0.86557996,0.8436824,0.2947368421052631,65.7797322,31.49714285714285,52.0,12.666666666666666,15.313432835820894,6.333333333333331,34.3317992,32.892038480000004,32.0599312,11.199999999999998
DB01229,MESH:D001919,1,train,228.0,155.0,0.75749516,0.3317757009345794,1.0,0.1111111111111111,0.3934426229508196,0.1290322580645161,0.91960925,0.88858885,0.86759424,0.2152466367713004,172.70889648,75.64485981308411,228.0,17.22222222222222,60.98360655737704,20.0,142.53943375,137.73127175,134.4771072,33.36322869955156
DB01101,MESH:D010523,1,train,111.0,46.0,0.7805479,0.4285714285714286,1.0,0.0,0.4411764705882353,0.0,0.9285486,0.8308064,0.90911144,0.3103448275862069,86.64081689999999,47.57142857142858,111.0,0.0,20.294117647058822,0.0,42.7132356,38.2170944,41.81912624,14.275862068965518
DB01048,MESH:D009293,1,train,18.0,12.0,0.69907486,0.0769230769230768,1.0,0.5,0.5428571428571428,0.3333333333333333,0.9636965,0.88757014,0.886063,0.2,12.58334748,1.3846153846153824,18.0,6.0,6.514285714285714,4.0,11.564358,10.65084168,10.632756,2.4000000000000004
DB00750,MESH:D007022,1,train,278.0,14.0,0.7920854,0.4604409857328145,0.5,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.9065621,0.92540836,0.77718484,0.3235294117647059,220.1997412,128.00259403372243,139.0,4.666666666666666,8.909090909090908,4.666666666666666,12.6918694,12.95571704,10.88058776,4.529411764705882
DB01169,MESH:D007674,1,train,200.0,107.0,0.83133805,0.4774396642182581,1.0,0.1142857142857142,0.3,0.0909090909090909,0.9119801,0.8546696,0.8235327,0.1428571428571428,166.26761000000002,95.48793284365162,200.0,12.22857142857142,32.1,9.727272727272728,97.5818707,91.4496472,88.1179989,15.28571428571428
DB00922,MESH:D006261,1,train,255.0,11.0,0.6463512,0.3333333333333333,1.0,0.25,0.1860465116279069,0.0,0.86908424,0.88169223,0.8323882,0.2361111111111111,164.819556,85.0,255.0,2.75,2.046511627906976,0.0,9.55992664,9.69861453,9.1562702,2.5972222222222223
DB00773,MESH:D006932,1,train,25.0,106.0,0.7884601,0.5,1.0,0.5,0.3888888888888889,0.2058823529411764,0.89904886,0.8836257,0.90952206,0.1452513966480447,19.7115025,12.5,25.0,53.0,41.22222222222222,21.8235294117647,95.29917916,93.6643242,96.40933836,15.39664804469274
DB01169,MESH:D005355,1,train,80.0,107.0,0.80411017,0.5453575240128068,1.0,0.0909090909090909,0.2340425531914893,0.0333333333333333,0.8750832,0.85761124,0.7983131,0.1428571428571428,64.32881359999999,43.62860192102454,80.0,9.727272727272728,25.04255319148936,3.566666666666663,93.6339024,91.76440268,85.4195017,15.28571428571428
DB09270,MESH:D020734,1,train,55.0,21.0,0.7444731,0.2464065708418891,0.5,0.0,0.0461538461538461,0.05,0.69291466,0.8758925,0.7119086,0.1111111111111111,40.9460205,13.5523613963039,27.5,0.0,0.969230769230768,1.05,14.55120786,18.3937425,14.9500806,2.333333333333333
DB01592,MESH:D054058,1,train,24.0,68.0,0.64042753,0.4804845222072678,1.0,0.0,0.0384615384615384,0.0,0.61237985,0.7628994,0.68309784,0.0,15.37026072,11.531628532974429,24.0,0.0,2.6153846153846114,0.0,41.6418298,51.8771592,46.45065312,0.0
DB01356,MESH:D009395,1,train,105.0,159.0,0.90320677,0.3175074183976261,1.0,1.0,0.3870967741935484,0.2222222222222222,0.9447898,0.8492068,0.7982513,0.1,94.83671085,33.338278931750736,105.0,159.0,61.54838709677419,35.33333333333333,150.2215782,135.0238812,126.9219567,15.9
DB04918,MESH:D013203,1,train,35.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.7142857142857143,0.4,0.9451812,0.90462077,0.888897,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00415,MESH:D009393,1,train,18.0,46.0,0.7530169,0.3183279742765273,1.0,0.0,0.5238095238095238,0.088235294117647,0.8866031,0.9924363,0.9898294,0.46,13.5543042,5.729903536977492,18.0,0.0,24.09523809523809,4.058823529411762,40.7837426,45.6520698,45.5321524,21.16
DB00428,MESH:D003929,1,train,21.0,109.0,0.85545474,0.3954703832752613,0.5,0.0,0.0555555555555555,0.0,0.8259387,0.84495354,0.78773975,0.2439024390243902,17.96454954,8.304878048780488,10.5,0.0,6.055555555555549,0.0,90.0273183,92.09993586,85.86363275,26.585365853658534
DB00595,MESH:D009056,1,train,5.0,17.0,0.62032306,0.1147540983606557,0.0,0.0,0.0357142857142857,0.0,0.6905332,0.66869754,0.7602811,0.1297709923664122,3.1016153,0.5737704918032784,0.0,0.0,0.6071428571428569,0.0,11.7390644,11.36785818,12.9247787,2.206106870229008
DB01099,MESH:D002637,1,train,75.0,17.0,0.6152587,0.087719298245614,1.0,0.25,0.1944444444444444,0.0,0.8475743,0.8309474,0.84257734,0.18,46.144402500000005,6.57894736842105,75.0,4.25,3.3055555555555545,0.0,14.4087631,14.1261058,14.32381478,3.06
DB00977,MESH:D013927,1,train,80.0,83.0,0.9027406,0.4615384615384615,1.0,0.3333333333333333,0.4107142857142857,0.1428571428571428,0.8851514,0.9147866,0.86113393,0.3804347826086957,72.219248,36.92307692307692,80.0,27.666666666666664,34.089285714285715,11.857142857142852,73.46756620000001,75.9272878,71.47411619,31.576086956521745
DB00861,MESH:D013262,1,train,200.0,21.0,0.81278443,0.3961661341853035,0.3333333333333333,1.0,0.5806451612903226,1.0,0.95725906,0.87691987,0.8866006,0.3258426966292135,162.556886,79.2332268370607,66.66666666666666,21.0,12.193548387096776,21.0,20.10244026,18.415317270000003,18.6186126,6.842696629213483
DB01075,MESH:D016889,1,train,18.0,62.0,0.77242815,0.3675213675213675,0.5,0.0,0.1030927835051546,0.0178571428571428,0.8351319,0.80466175,0.8411393,0.431578947368421,13.9037067,6.615384615384615,9.0,0.0,6.391752577319585,1.1071428571428537,51.7781778,49.8890285,52.1506366,26.757894736842104
DB00675,MESH:D010195,1,train,51.0,120.0,0.7925239,0.4109890109890109,1.0,0.0952380952380952,0.2289156626506024,0.0,0.8463291,0.8811387,0.883344,0.3009708737864077,40.4187189,20.96043956043956,51.0,11.428571428571423,27.46987951807229,0.0,101.559492,105.736644,106.00128,36.11650485436892
DB00115,MESH:D004827,1,train,72.0,48.0,0.8133286,0.4874074074074074,1.0,0.0,0.4,0.2,0.78436655,0.8618022,0.80402637,0.1180811808118081,58.5596592,35.093333333333334,72.0,0.0,19.200000000000003,9.6,37.6495944,41.3665056,38.59326576,5.667896678966789
DB00882,MESH:D009203,1,train,173.0,33.0,0.7754636,0.4604105571847507,0.5,0.2222222222222222,0.1333333333333333,0.0,0.80768764,0.8871306,0.8664654,0.71875,134.1552028,79.65102639296187,86.5,7.333333333333333,4.399999999999999,0.0,26.65369212,29.2753098,28.5933582,23.71875
DB00696,MESH:D020246,1,train,55.0,38.0,0.7754636,0.3611111111111111,1.0,0.4166666666666667,0.238095238095238,0.0,0.9131296,0.8981697,0.84960514,0.255,42.650498,19.86111111111111,55.0,15.833333333333334,9.047619047619044,0.0,34.6989248,34.1304486,32.28499532,9.69
DB00262,MESH:D006940,1,train,46.0,85.0,0.8575262,0.3564356435643564,1.0,0.0,0.1886792452830188,0.0526315789473684,0.87103635,0.8704605,0.8295752,0.1176470588235294,39.4462052,16.396039603960396,46.0,0.0,16.0377358490566,4.473684210526314,74.03808975,73.9891425,70.513892,9.999999999999998
DB00996,MESH:D013375,1,train,186.0,42.0,0.6636572,0.5788787483702738,1.0,0.1428571428571428,0.4210526315789473,0.3333333333333333,0.9648916,0.8954927,0.90209305,0.2191780821917808,123.4402392,107.67144719687091,186.0,5.999999999999997,17.684210526315788,14.0,40.5254472,37.6106934,37.8879081,9.205479452054794
DB00624,MESH:D019970,1,train,97.0,72.0,0.67907155,0.5788787483702738,1.0,0.3,0.392156862745098,0.0,0.9166131,0.87488043,0.7512654,0.7571428571428571,65.86994035,56.15123859191655,97.0,21.6,28.23529411764705,0.0,65.99614319999999,62.99139096,54.0911088,54.51428571428571
DB00756,MESH:D003681,1,train,14.0,16.0,0.6648283,0.1222222222222222,0.5,0.0526315789473684,0.073170731707317,0.0,0.8388983,0.83931476,0.810485,0.1428571428571428,9.3075962,1.7111111111111108,7.0,0.8421052631578944,1.170731707317072,0.0,13.4223728,13.42903616,12.96776,2.2857142857142847
DB00412,MESH:D015427,1,train,50.0,79.0,0.8640083,0.5446339017051154,1.0,0.3333333333333333,0.375,0.3333333333333333,0.8479108,0.89646864,0.8174013,0.3982300884955752,43.200415,27.23169508525577,50.0,26.33333333333333,29.625,26.33333333333333,66.98495319999999,70.82102256,64.5747027,31.46017699115044
DB00177,MESH:D006977,1,train,21.0,31.0,0.8606725,0.328125,0.6666666666666666,1.0,0.5357142857142857,0.2307692307692307,0.89777035,0.89034665,0.81511045,0.5128205128205128,18.0741225,6.890625,14.0,31.0,16.607142857142858,7.153846153846152,27.83088085,27.60074615,25.268423950000003,15.897435897435896
DB00968,MESH:D011605,1,train,134.0,71.0,0.77664757,0.4156050955414012,1.0,0.1666666666666666,0.2790697674418604,0.25,0.87457275,0.85192895,0.91519856,0.5833333333333334,104.07077438,55.69108280254776,134.0,11.833333333333329,19.81395348837209,17.75,62.09466525,60.48695545,64.97909776,41.41666666666667
DB00619,MESH:D003967,1,train,164.0,55.0,0.63234234,0.3076923076923077,1.0,0.2666666666666666,0.3898305084745763,0.04,0.89599204,0.90350634,0.9124125,0.301775147928994,103.70414376,50.46153846153847,164.0,14.666666666666664,21.440677966101696,2.2,49.2795622,49.6928487,50.1826875,16.59763313609467
DB00860,MESH:D012206,1,train,91.0,178.0,0.8265873,0.5454545454545454,1.0,0.5,0.6190476190476191,0.3819444444444444,0.88815475,0.9999995,0.87745225,0.7349397590361446,75.2194443,49.63636363636363,91.0,89.0,110.1904761904762,67.9861111111111,158.0915455,177.999911,156.1865005,130.81927710843374
DB00252,MESH:D009325,1,train,260.0,208.0,0.8166338,0.4909090909090909,1.0,0.5,0.3454545454545454,0.25,0.9459176,0.81141365,0.82535994,0.379746835443038,212.324788,127.63636363636364,260.0,104.0,71.85454545454544,52.0,196.7508608,168.7740392,171.67486752,78.98734177215191
DB01195,MESH:D013617,1,train,49.0,31.0,0.53428423,0.4698795180722891,1.0,0.4,0.3488372093023256,0.0909090909090909,0.94501686,0.90197766,0.8526878,0.216,26.17992727,23.024096385542165,49.0,12.4,10.813953488372093,2.818181818181818,29.29552266,27.96130746,26.4333218,6.696
DB01104,MESH:D000568,1,train,16.0,55.0,0.6711903,0.3095238095238095,0.5,0.0,0.2586206896551724,0.0666666666666666,0.8777998,0.86356944,0.89492965,0.2252252252252252,10.7390448,4.952380952380952,8.0,0.0,14.22413793103448,3.666666666666663,48.278989,47.4963192,49.22113075,12.387387387387388
DB00513,MESH:D002545,1,train,64.0,20.0,0.85534227,0.4956989247311828,1.0,0.3333333333333333,0.5625,0.0,0.8716422,0.86608344,0.8709611,0.2307692307692307,54.74190528,31.7247311827957,64.0,6.666666666666666,11.25,0.0,17.432844,17.3216688,17.419222,4.615384615384614
DB04930,MESH:D001249,1,train,55.0,32.0,0.7634605,0.461071789686552,0.6666666666666666,0.1818181818181818,0.3055555555555556,0.25,0.73778236,0.8081565,0.7306125,0.3125,41.9903275,25.35894843276036,36.66666666666666,5.8181818181818175,9.77777777777778,8.0,23.60903552,25.861008,23.3796,10.0
DB00140,MESH:D015228,1,train,41.0,10.0,0.80828726,0.3606965174129353,1.0,0.0,0.1777777777777777,0.0769230769230769,0.84675705,0.8353758,0.9075103,0.2014925373134328,33.13977766,14.788557213930346,41.0,0.0,1.777777777777777,0.7692307692307689,8.4675705,8.353758,9.075103,2.014925373134328
DB00661,MESH:D006332,1,train,89.0,99.0,0.8355002,0.5143112701252236,1.0,0.3333333333333333,0.352112676056338,0.2142857142857142,0.8472575,0.9127664,0.8593325,0.2697368421052631,74.3595178,45.7737030411449,89.0,33.0,34.859154929577464,21.214285714285705,83.8784925,90.3638736,85.07391750000001,26.703947368421048
DB00554,MESH:D034381,1,train,50.0,50.0,0.63268214,0.2699784017278618,0.6666666666666666,1.0,0.5526315789473685,0.375,0.9554515,0.9231445,0.8560003,0.2626262626262626,31.634107,13.49892008639309,33.33333333333333,50.0,27.631578947368425,18.75,47.772575,46.157225,42.800015,13.13131313131313
DB00635,MESH:D008173,1,train,13.0,211.0,0.88162553,0.2325581395348837,1.0,1.0,0.546875,0.0277777777777777,0.90366364,0.9295209,0.86113966,0.4537037037037037,11.46113189,3.023255813953488,13.0,211.0,115.390625,5.861111111111095,190.67302804,196.1289099,181.70046826,95.73148148148148
DB00584,MESH:D006529,1,train,96.0,114.0,0.72012854,0.5085227272727273,0.5,0.0,0.1458333333333333,0.2,0.93430614,0.83917284,0.8366939,0.2831858407079646,69.13233984,48.81818181818182,48.0,0.0,16.624999999999996,22.8,106.51089996,95.66570376,95.3831046,32.283185840707965
DB00787,MESH:D007319,1,train,103.0,50.0,0.79429406,0.2666666666666667,0.5,0.0,0.1343283582089552,0.0095238095238095,0.8652907,0.76137817,0.8058288,0.1846153846153846,81.81228818,27.466666666666672,51.5,0.0,6.71641791044776,0.476190476190475,43.264535,38.0689085,40.29144,9.23076923076923
DB00169,MESH:D051437,1,train,168.0,32.0,0.7900943,0.5050251256281407,1.0,1.0,0.5641025641025641,0.1666666666666666,0.8933307,0.69885993,0.83060896,0.6161616161616161,132.7358424,84.84422110552764,168.0,32.0,18.05128205128205,5.333333333333331,28.5865824,22.36351776,26.57948672,19.71717171717172
DB00788,MESH:D002761,1,train,17.0,71.0,0.8103697,0.2468354430379746,1.0,0.6666666666666666,0.5,0.2682926829268293,0.9548241,0.89058995,0.8155707,0.4032258064516129,13.7762849,4.196202531645568,17.0,47.33333333333333,35.5,19.04878048780488,67.7925111,63.23188645,57.9055197,28.62903225806452
DB01037,MESH:D009410,1,train,88.0,19.0,0.7821574,0.4911917098445596,0.0,1.0,0.3559322033898305,0.25,0.93245304,0.8992847,0.86874163,0.5227272727272727,68.82985120000001,43.22487046632125,0.0,19.0,6.762711864406779,4.75,17.71660776,17.0864093,16.506090970000002,9.931818181818182
DB00215,MESH:D001919,1,train,228.0,74.0,0.7420763,0.3837638376383764,1.0,0.5,0.5833333333333334,0.3043478260869565,0.9333224,0.9125425,0.9447437,0.3232323232323232,169.1933964,87.49815498154982,228.0,37.0,43.16666666666667,22.52173913043478,69.0658576,67.52814500000001,69.9110338,23.91919191919192
DB00238,MESH:D004802,1,train,77.0,34.0,0.7586181,0.3892215568862275,1.0,0.0,0.2289156626506024,0.0,0.7698711,0.861609,0.8357353,0.2346938775510204,58.4135937,29.97005988023952,77.0,0.0,7.783132530120482,0.0,26.1756174,29.294706,28.4150002,7.979591836734693
DB00848,MESH:D019226,1,train,11.0,37.0,0.8046335,0.1666666666666666,0.0,0.0,0.0408163265306122,0.0,0.8564589,0.8754915,0.74775255,0.2456140350877192,8.8509685,1.8333333333333328,0.0,0.0,1.5102040816326514,0.0,31.6889793,32.3931855,27.66684435,9.087719298245611
DB06774,MESH:D000505,1,train,39.0,88.0,0.67002404,0.4252336448598131,0.5,0.0,0.1818181818181818,0.0333333333333333,0.8400287,0.8418269,0.7521266,0.2386363636363636,26.130937560000003,16.58411214953271,19.5,0.0,15.999999999999998,2.93333333333333,73.9225256,74.0807672,66.1871408,21.0
DB00772,MESH:D007970,1,train,77.0,30.0,0.6518151,0.3901515151515151,0.5,0.0,0.0980392156862745,0.0,0.83139884,0.7859865,0.8160219,0.1692307692307692,50.1897627,30.04166666666666,38.5,0.0,2.9411764705882346,0.0,24.9419652,23.579595,24.480657,5.076923076923077
DB00577,MESH:D014657,1,train,54.0,10.0,0.7251046,0.2053571428571429,0.0,0.0,0.2258064516129032,0.0,0.8872029,0.82812274,0.8396647,0.192,39.1556484,11.089285714285715,0.0,0.0,2.258064516129032,0.0,8.872029,8.281227399999999,8.396647,1.92
DB01603,MESH:D007008,1,train,97.0,22.0,0.8120339,0.2576687116564417,1.0,0.8333333333333334,0.8461538461538461,0.0,0.8148055,0.9417356,0.8008028,0.5789473684210527,78.7672883,24.993865030674844,97.0,18.333333333333336,18.615384615384617,0.0,17.925721,20.7181832,17.6176616,12.736842105263158
DB00995,MESH:D011507,1,train,133.0,22.0,0.7325843,0.4017857142857143,0.6666666666666666,0.125,0.8888888888888888,0.3333333333333333,0.8864978,0.8283369,0.7961091,0.1641791044776119,97.4337119,53.4375,88.66666666666666,2.75,19.555555555555557,7.333333333333333,19.5029516,18.2234118,17.5144002,3.6119402985074616
DB00091,MESH:D012008,1,train,25.0,132.0,0.58748835,0.4476534296028881,1.0,0.0,0.3770491803278688,0.1470588235294117,0.87177974,0.8854429,0.8597854,0.1164179104477611,14.68720875,11.191335740072205,25.0,0.0,49.77049180327869,19.41176470588234,115.07492568,116.8784628,113.4916728,15.367164179104464
DB00385,MESH:D009202,1,train,96.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.8834625,0.9115751,0.7851448,0.6375838926174496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00281,MESH:D018754,1,train,35.0,98.0,0.81803864,0.4203821656050955,1.0,0.2666666666666666,0.25,0.02,0.6802222,0.838527,0.85300934,0.2429906542056074,28.6313524,14.713375796178342,35.0,26.13333333333333,24.5,1.96,66.6617756,82.175646,83.59491532,23.813084112149525
DB00900,MESH:D005076,1,train,122.0,39.0,0.71726555,0.4146341463414634,1.0,0.5,0.5135135135135135,1.0,0.95572007,0.94308674,0.92737734,0.2638888888888889,87.5063971,50.58536585365854,122.0,19.5,20.027027027027025,39.0,37.27308273,36.78038286,36.16771626,10.291666666666666
