drugID,diseaseID,label,split,count_drug,count_disease,q_score_PS,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_PS,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile
DB00434,D256370,1,train,4.0,4.0,0.26058,0.0,0.0,0.0,0.8059081,0.6829378,0.7742063,0.1538461538461538,1.04232,0.0,0.0,0.0,3.2236324,2.7317512,3.0968252,0.6153846153846152
DB00333,D181500,1,train,17.0,2.0,0.30068,0.0909090909090909,0.188235294117647,0.0,0.86977726,0.87665915,0.85233605,0.2578125,5.11156,0.1818181818181818,0.376470588235294,0.0,1.73955452,1.7533183,1.7046721,0.515625
DB00848,D155601,1,train,4.0,4.0,0.40191,0.0,0.0256410256410256,0.0,0.88347876,0.8380253,0.7418651,0.2295081967213114,1.60764,0.0,0.1025641025641024,0.0,3.53391504,3.3521012,2.9674604,0.9180327868852456
DB00115,D170900,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00864,D264120,1,train,7.0,2.0,0.25517,0.0,0.1304347826086956,0.0,0.75295025,0.8010483,0.8346007,0.0725388601036269,1.78619,0.0,0.2608695652173912,0.0,1.5059005,1.6020966,1.6692014,0.1450777202072538
DB01241,D164230,1,train,7.0,1.0,0.10427,0.0,0.1428571428571428,0.0,0.7807274,0.86582494,0.6779925,0.2142857142857142,0.72989,0.0,0.1428571428571428,0.0,0.7807274,0.86582494,0.6779925,0.2142857142857142
DB01214,D147530,1,train,59.0,2.0,0.049705,1.0,0.6388888888888888,0.0,0.8668685,0.8861491,0.8877711,0.2291666666666666,2.932595,2.0,1.2777777777777777,0.0,1.733737,1.7722982,1.7755422,0.4583333333333332
DB00686,D157700,1,train,7.0,1.0,0.1172,0.0,0.0444444444444444,0.0,0.83859986,0.8096756,0.7313303,0.0769230769230769,0.8204,0.0,0.0444444444444444,0.0,0.83859986,0.8096756,0.7313303,0.0769230769230769
DB00241,D157300,1,train,21.0,0.0,0.0,0.8,0.2058823529411764,0.0,0.90242493,0.9041109,0.8199762,0.1621621621621621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01196,D215140,1,train,16.0,6.0,0.15079,0.0,0.2758620689655172,0.0,0.79002565,0.7853122,0.854866,0.1666666666666666,2.41264,0.0,1.6551724137931032,0.0,4.7401539,4.7118732,5.129196,0.9999999999999996
DB00852,D155600,1,train,3.0,2.0,0.40191,0.0,0.0526315789473684,0.0,0.88347876,0.832653,0.67278,0.2295081967213114,1.20573,0.0,0.1052631578947368,0.0,1.76695752,1.665306,1.34556,0.4590163934426228
DB00884,D208300,1,train,4.0,9.0,0.14259,0.0,0.0909090909090909,0.0,0.8126259,0.8094183,0.7252666,0.1458333333333333,0.57036,0.0,0.8181818181818181,0.0,7.3136331,7.2847647,6.5273994,1.3124999999999996
DB00659,D200170,1,train,10.0,6.0,0.12958,0.0,0.1666666666666666,0.0,0.76328826,0.79979765,0.86364836,0.1168831168831168,1.2958,0.0,0.9999999999999996,0.0,4.5797295600000005,4.7987859,5.18189016,0.7012987012987008
DB00433,D181500,1,train,17.0,7.0,0.2523,0.2258064516129032,0.2950819672131147,0.0,0.8954884,0.878801,0.8533386,0.3247863247863248,4.2891,1.5806451612903225,2.065573770491803,0.0,6.2684188,6.151607,5.9733702,2.2735042735042734
DB00691,D231200,1,train,3.0,4.0,0.68546,0.0,0.0491803278688524,0.0,0.78758174,0.7181715,0.8342293,0.1764705882352941,2.05638,0.0,0.1967213114754096,0.0,3.15032696,2.872686,3.3369172,0.7058823529411764
DB00775,D607682,1,train,4.0,9.0,0.96524,0.0,0.064516129032258,0.0,0.83136386,0.80002916,0.8293926,0.1818181818181818,3.86096,0.0,0.580645161290322,0.0,7.482274739999999,7.20026244,7.4645334,1.6363636363636362
DB00734,D600263,1,train,6.0,2.0,0.43074,0.1176470588235294,0.0972222222222222,0.0,0.73129505,0.79869443,0.73106873,0.2279411764705882,2.58444,0.2352941176470588,0.1944444444444444,0.0,1.4625901,1.59738886,1.46213746,0.4558823529411764
DB00484,D608583,1,train,6.0,1.0,0.90778,0.0,0.0652173913043478,0.0,0.8526298,0.8302221,0.8028971,0.144927536231884,5.446680000000001,0.0,0.0652173913043478,0.0,0.8526298,0.8302221,0.8028971,0.144927536231884
DB00572,D140600,1,train,22.0,4.0,0.77658,0.7777777777777778,0.4565217391304347,0.0,0.85835123,0.87927043,0.8545819,0.618421052631579,17.084760000000003,3.111111111111111,1.8260869565217388,0.0,3.43340492,3.51708172,3.4183276,2.473684210526316
DB00537,D167870,1,train,11.0,5.0,0.26828,0.0833333333333333,0.1298701298701298,0.0,0.7797429,0.67199934,0.848793,0.1951219512195122,2.95108,0.4166666666666665,0.649350649350649,0.0,3.8987145,3.3599967,4.243965,0.975609756097561
DB00282,D166710,1,train,5.0,5.0,0.29093,0.0,0.04,0.0,0.8259458,0.7548864,0.83857065,0.037037037037037,1.45465,0.0,0.2,0.0,4.129728999999999,3.774432,4.19285325,0.185185185185185
DB00569,D148000,1,train,3.0,5.0,0.26004,0.0,0.0625,0.0,0.77689844,0.87116796,0.8641119,0.033003300330033,0.7801199999999999,0.0,0.3125,0.0,3.8844922,4.3558398,4.3205595,0.165016501650165
DB05259,D606842,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01196,D602522,1,train,0.0,6.0,0.33381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00813,D140600,1,train,22.0,5.0,0.77658,0.75,0.3043478260869565,0.1666666666666666,0.88808244,0.9132002,0.8542061,0.3009708737864077,17.084760000000003,3.75,1.5217391304347825,0.833333333333333,4.4404122,4.566001,4.2710305,1.5048543689320384
DB00992,D266600,1,train,6.0,8.0,0.39881,0.0,0.0588235294117647,0.0,0.68448776,0.7099301,0.70472485,0.0972222222222222,2.39286,0.0,0.4705882352941176,0.0,5.47590208,5.6794408,5.6377988,0.7777777777777776
DB00968,D260570,1,train,1.0,0.0,0.0,0.0,0.0133333333333333,0.0,0.5920048,0.80726045,0.80041623,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01073,D608088,1,train,9.0,2.0,0.026881,0.0,0.0232558139534883,0.0,0.71440536,0.76742315,0.65172756,0.0970873786407767,0.2419289999999999,0.0,0.0465116279069766,0.0,1.42881072,1.5348463,1.30345512,0.1941747572815534
DB00675,D146255,1,train,14.0,2.0,0.38439,0.1052631578947368,0.160919540229885,0.0,0.81610894,0.85859656,0.8499543,0.2897196261682243,5.381460000000001,0.2105263157894736,0.32183908045977,0.0,1.63221788,1.71719312,1.6999086,0.5794392523364486
DB00860,D165720,1,train,14.0,4.0,0.64093,0.0,0.0983606557377049,0.0,0.8792441,0.85928357,0.8602674,0.1909090909090909,8.97302,0.0,0.3934426229508196,0.0,3.5169764,3.43713428,3.4410696,0.7636363636363636
DB00757,D125310,1,train,7.0,1.0,0.37073,0.05,0.2195121951219512,0.0,0.81173396,0.88849986,0.82367164,0.1844660194174757,2.59511,0.05,0.2195121951219512,0.0,0.81173396,0.88849986,0.82367164,0.1844660194174757
DB00199,D604416,1,train,13.0,0.0,0.0,0.0,0.180327868852459,0.0,0.7783068,0.7671652,0.8202468,0.1573033707865168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01017,D143465,1,train,12.0,0.0,0.0,0.0434782608695652,0.1346153846153846,0.0,0.7583106,0.85697603,0.8313377,0.1506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00477,D254500,1,train,8.0,0.0,0.0,0.3513513513513513,0.4222222222222222,0.0,0.8795736,0.83137286,0.7968621,0.2395833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00816,D239350,1,train,7.0,5.0,0.20329,0.0,0.0579710144927536,0.0,0.8676601,0.82373965,0.7421817,0.1612903225806451,1.42303,0.0,0.289855072463768,0.0,4.3383005,4.11869825,3.7109085,0.8064516129032255
DB00822,D217200,1,train,16.0,2.0,0.33026,0.0,0.1774193548387097,0.0,0.80150336,0.8756545,0.8261978,0.1525423728813559,5.28416,0.0,0.3548387096774194,0.0,1.60300672,1.751309,1.6523956,0.3050847457627118
DB00650,D600807,1,train,17.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.89823866,0.83393586,0.7793289,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00687,D146255,1,train,14.0,1.0,0.38439,0.0714285714285714,0.1714285714285714,0.0,0.859654,0.87048805,0.8499543,0.2109375,5.381460000000001,0.0714285714285714,0.1714285714285714,0.0,0.859654,0.87048805,0.8499543,0.2109375
DB00745,D226150,1,train,4.0,6.0,0.1297,0.0,0.141025641025641,0.0,0.71641433,0.86546886,0.8970819,0.3703703703703703,0.5188,0.0,0.846153846153846,0.0,4.29848598,5.19281316,5.3824914,2.222222222222222
DB00912,D119500,1,train,0.0,1.0,0.15321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01122,D125850,1,train,12.0,2.0,0.53652,0.0,0.1219512195121951,0.0,0.838051,0.8670267,0.87473536,0.1818181818181818,6.43824,0.0,0.2439024390243902,0.0,1.676102,1.7340534,1.74947072,0.3636363636363636
DB01196,D161900,1,train,69.0,6.0,0.38439,0.2857142857142857,0.2051282051282051,0.0,0.85212517,0.8473166,0.88207847,0.4183673469387755,26.52291,1.7142857142857142,1.2307692307692306,0.0,5.11275102,5.0838996,5.29247082,2.510204081632653
DB00644,D147530,1,train,59.0,0.0,0.0,0.0,0.1081081081081081,0.0,0.7438175,0.8629434,0.7246138,0.1546391752577319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01118,D125853,1,train,12.0,0.0,0.0,0.1428571428571428,0.2394366197183098,0.0,0.83395934,0.8809279,0.85768616,0.2230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00627,D102500,1,train,11.0,4.0,0.30391,0.0,0.1403508771929824,0.0,0.8190881,0.8436954,0.83857065,0.144927536231884,3.34301,0.0,0.5614035087719296,0.0,3.2763524,3.3747816,3.3542826,0.579710144927536
DB00569,D236000,1,train,14.0,5.0,0.4639,0.0,0.0714285714285714,0.0,0.78681666,0.90168023,0.81700665,0.1497695852534562,6.4946,0.0,0.357142857142857,0.0,3.9340833,4.50840115,4.08503325,0.748847926267281
DB00559,D254400,1,train,5.0,14.0,0.4639,0.0,0.2,0.0,0.8327745,0.8003156,0.8335502,0.1392405063291139,2.3195,0.0,2.8000000000000003,0.0,11.658843,11.2044184,11.6697028,1.9493670886075944
DB00407,D181500,1,train,17.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.73553157,0.8859982,0.8603339,0.0949554896142433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00290,D247640,1,train,13.0,4.0,0.36584,0.0,0.2857142857142857,0.0,0.90784746,0.8166106,0.8551841,0.1389645776566757,4.75592,0.0,1.1428571428571428,0.0,3.63138984,3.2664424,3.4207364,0.5558583106267028
DB00178,D146255,1,train,14.0,1.0,0.2703,0.0,0.1935483870967742,0.0,0.8747872,0.8833264,0.8429314,0.1705426356589147,3.7842,0.0,0.1935483870967742,0.0,0.8747872,0.8833264,0.8429314,0.1705426356589147
DB01104,D264120,1,train,7.0,0.0,0.0,0.3333333333333333,0.3472222222222222,0.0,0.82987773,0.8766774,0.82011425,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00398,D254500,1,train,8.0,6.0,0.14688,0.0,0.24,0.0,0.79995495,0.8851201,0.8153203,0.1928571428571428,1.17504,0.0,1.44,0.0,4.7997297,5.3107206,4.8919218,1.1571428571428568
DB00379,D212130,1,train,0.0,4.0,0.46949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00245,D125320,1,train,12.0,2.0,0.41046,0.1764705882352941,0.21875,0.0,0.9314821,0.8719046,0.8081339,0.4022988505747126,4.92552,0.3529411764705882,0.4375,0.0,1.8629642,1.7438092,1.6162678,0.8045977011494252
DB00745,D107550,1,train,0.0,6.0,0.23376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01202,D608622,1,train,51.0,4.0,0.27153,0.0,0.28,0.0,0.9116436,0.84564567,0.83289224,0.1690140845070422,13.84803,0.0,1.12,0.0,3.6465744,3.38258268,3.33156896,0.6760563380281688
DB00953,D608088,1,train,9.0,1.0,0.20452,0.0,0.1162790697674418,0.0,0.80049646,0.71453387,0.8008887,0.25,1.84068,0.0,0.1162790697674418,0.0,0.80049646,0.71453387,0.8008887,0.25
DB00937,D208550,1,train,26.0,0.0,0.0,0.04,0.1,0.0,0.85137844,0.8421092,0.8102407,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00490,D125851,1,train,10.0,2.0,0.54479,0.1818181818181818,0.3,0.0,0.8772591,0.7999956,0.7620491,0.2366412213740458,5.4479,0.3636363636363636,0.6,0.0,1.7545182,1.5999912,1.5240982,0.4732824427480916
DB00165,D239350,1,train,7.0,1.0,0.20329,0.0,0.3888888888888889,0.2,0.7369599,0.8177383,0.8188617,0.3962264150943396,1.42303,0.0,0.3888888888888889,0.2,0.7369599,0.8177383,0.8188617,0.3962264150943396
DB00908,D607682,1,train,4.0,9.0,0.99938,0.1363636363636363,0.1428571428571428,0.0,0.82385695,0.83221316,0.76241004,0.1578947368421052,3.99752,1.2272727272727266,1.2857142857142851,0.0,7.41471255,7.48991844,6.86169036,1.421052631578947
DB00631,D233810,1,train,9.0,16.0,0.22609,0.0,0.0625,0.0,0.7804418,0.843955,0.80467427,0.1604938271604938,2.03481,0.0,1.0,0.0,12.4870688,13.50328,12.87478832,2.5679012345679006
DB01165,D212050,1,train,2.0,2.0,0.51645,0.0,0.0714285714285714,0.0,0.691475,0.74008834,0.75857675,0.1267605633802817,1.0329,0.0,0.1428571428571428,0.0,1.38295,1.48017668,1.5171535,0.2535211267605634
DB01233,D601608,1,train,1.0,13.0,0.36421,0.0769230769230769,0.2048192771084337,0.0,0.8237281,0.70598066,0.73028255,0.1078431372549019,0.36421,0.9999999999999996,2.662650602409638,0.0,10.7084653,9.17774858,9.49367315,1.4019607843137247
DB00305,D137215,1,train,3.0,1.0,0.13035,0.0,0.1052631578947368,0.0,0.858926,0.7356748,0.79017043,0.0987654320987654,0.39105,0.0,0.1052631578947368,0.0,0.858926,0.7356748,0.79017043,0.0987654320987654
DB00126,D206200,1,train,1.0,2.0,0.23571,0.0,0.0,0.0,0.40905303,0.64010406,0.6060605,0.045045045045045,0.23571,0.0,0.0,0.0,0.81810606,1.28020812,1.212121,0.09009009009009
DB01003,D144700,1,train,7.0,4.0,0.28574,0.0,0.0833333333333333,0.0,0.86555827,0.83690774,0.76623076,0.208955223880597,2.00018,0.0,0.3333333333333332,0.0,3.46223308,3.34763096,3.06492304,0.835820895522388
DB00540,D194070,1,train,2.0,11.0,0.39973,0.0,0.0684931506849315,0.0,0.8367704,0.7473074,0.82569915,0.2407407407407407,0.79946,0.0,0.7534246575342465,0.0,9.2044744,8.220381399999999,9.08269065,2.648148148148148
DB01203,D236000,1,train,14.0,7.0,0.47256,0.6666666666666666,0.1228070175438596,0.0,0.8500272,0.88257,0.8508208,0.1711711711711711,6.61584,4.666666666666666,0.8596491228070172,0.0,5.9501904,6.177989999999999,5.9557456,1.1981981981981975
DB00983,D276300,1,train,33.0,5.0,0.306,0.6666666666666666,0.2075471698113207,0.0,0.87620354,0.8712732,0.7983072,0.2761904761904762,10.098,3.333333333333333,1.0377358490566035,0.0,4.3810177,4.356366,3.991536,1.380952380952381
DB00696,D200170,1,train,10.0,3.0,0.20389,0.2272727272727272,0.2352941176470588,0.0,0.8405833,0.81836134,0.847883,0.2123287671232876,2.0389,0.6818181818181817,0.7058823529411764,0.0,2.5217499,2.45508402,2.5436490000000003,0.6369863013698628
DB01035,D144650,1,train,2.0,1.0,0.28917,0.0,0.0289855072463768,0.0,0.7564331,0.7023576,0.7358908,0.102803738317757,0.57834,0.0,0.0289855072463768,0.0,0.7564331,0.7023576,0.7358908,0.102803738317757
DB00570,D110100,1,train,5.0,7.0,0.27466,0.0,0.0813953488372093,0.0,0.7641541,0.81621027,0.73477244,0.1683673469387755,1.3733,0.0,0.569767441860465,0.0,5.3490787,5.71347189,5.143407079999999,1.1785714285714286
DB00262,D236000,1,train,14.0,4.0,0.37407,0.0,0.2307692307692307,0.0,0.91800994,0.87707067,0.8411575,0.0833333333333333,5.23698,0.0,0.9230769230769228,0.0,3.67203976,3.50828268,3.36463,0.3333333333333332
DB00661,D208550,1,train,26.0,4.0,0.38905,0.0851063829787234,0.28,0.0,0.7413546,0.88769203,0.8358232,0.2176870748299319,10.1153,0.3404255319148936,1.12,0.0,2.9654184,3.55076812,3.3432928,0.8707482993197276
DB00408,D125851,1,train,10.0,3.0,0.54479,0.1818181818181818,0.4047619047619047,0.0,0.82429373,0.7848246,0.8044208,0.3363636363636363,5.4479,0.5454545454545454,1.2142857142857142,0.0,2.47288119,2.3544738,2.4132624000000003,1.0090909090909088
DB00541,D161900,1,train,69.0,1.0,0.27153,0.1428571428571428,0.5833333333333334,0.0,0.9164607,0.9214649,0.893204,0.913793103448276,18.73557,0.1428571428571428,0.5833333333333334,0.0,0.9164607,0.9214649,0.893204,0.913793103448276
DB00573,D147530,1,train,59.0,6.0,0.090358,0.4,0.6,0.0,0.9123237,0.8396416,0.888175,0.3647058823529411,5.331122,2.4000000000000004,3.6,0.0,5.4739422,5.0378496,5.3290500000000005,2.1882352941176464
DB01203,D247640,1,train,13.0,7.0,0.36818,1.0,0.5853658536585366,0.0,0.85041106,0.88257,0.8508208,0.2277227722772277,4.78634,7.0,4.097560975609756,0.0,5.95287742,6.177989999999999,5.9557456,1.594059405940594
DB01067,D140600,1,train,22.0,6.0,0.64093,0.0,0.0833333333333333,0.0,0.7286738,0.7638645,0.8225386,0.2105263157894736,14.10046,0.0,0.4999999999999998,0.0,4.3720428,4.583187,4.9352316,1.2631578947368416
DB00563,D181500,1,train,17.0,5.0,0.25185,0.0,0.2307692307692307,0.5,0.80945307,0.8995287,0.8068169,0.1933333333333333,4.28145,0.0,1.1538461538461535,2.5,4.04726535,4.4976435,4.0340845,0.9666666666666666
DB00382,D215140,1,train,16.0,3.0,0.17691,0.0,0.1875,0.0,0.84604514,0.9110237,0.7863103,0.2386363636363636,2.83056,0.0,0.5625,0.0,2.53813542,2.7330711,2.3589309,0.7159090909090908
DB00775,D608105,1,train,4.0,9.0,0.57022,0.0,0.064516129032258,0.0,0.83136386,0.80002916,0.8293926,0.1818181818181818,2.28088,0.0,0.580645161290322,0.0,7.482274739999999,7.20026244,7.4645334,1.6363636363636362
DB00612,D131440,1,train,0.0,3.0,0.40298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00996,D256700,1,train,3.0,12.0,0.40927,0.0,0.064516129032258,0.0,0.84144294,0.7832153,0.82569915,0.1375,1.22781,0.0,0.7741935483870959,0.0,10.09731528,9.398583599999998,9.9083898,1.65
DB00501,D181500,1,train,17.0,1.0,0.3557,0.0,0.1237113402061855,0.0,0.8782686,0.86401474,0.8274997,0.1147540983606557,6.0469,0.0,0.1237113402061855,0.0,0.8782686,0.86401474,0.8274997,0.1147540983606557
DB00203,D161900,1,train,69.0,0.0,0.0,0.1,0.1875,0.0,0.86536676,0.8248038,0.77025783,0.2421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00385,D168600,1,train,7.0,0.0,0.0,0.0,0.02,0.0,0.8391247,0.7012137,0.76869434,0.136094674556213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01260,D125851,1,train,10.0,3.0,0.54479,0.0,0.0735294117647058,0.0,0.8025166,0.80144024,0.79724324,0.1354838709677419,5.4479,0.0,0.2205882352941174,0.0,2.4075498,2.4043207200000003,2.39172972,0.4064516129032257
DB00694,D256370,1,train,4.0,8.0,0.26058,0.0,0.0338983050847457,0.0,0.81867087,0.72391605,0.7935872,0.12,1.04232,0.0,0.2711864406779656,0.0,6.54936696,5.7913284,6.3486976,0.96
DB00497,D176807,1,train,9.0,0.0,0.0,0.0,0.0930232558139534,0.0,0.80233896,0.83393264,0.7781852,0.209090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01267,D605839,1,train,5.0,1.0,0.33542,0.2352941176470588,0.1014492753623188,0.0,0.77927583,0.7214688,0.7468275,0.1221374045801526,1.6771,0.2352941176470588,0.1014492753623188,0.0,0.77927583,0.7214688,0.7468275,0.1221374045801526
DB00182,D143465,1,train,12.0,0.0,0.0,0.5555555555555556,0.6,0.0,0.9772001,0.8266288,0.7245069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00624,D144010,1,train,7.0,1.0,0.28917,0.0,0.1290322580645161,0.0,0.6540245,0.8150661,0.65835327,0.1300813008130081,2.02419,0.0,0.1290322580645161,0.0,0.6540245,0.8150661,0.65835327,0.1300813008130081
DB01003,D263300,1,train,1.0,4.0,0.32952,0.0,0.0,0.0,0.6401716,0.7960036,0.7397568,0.1197183098591549,0.32952,0.0,0.0,0.0,2.5606864,3.1840144,2.9590272,0.4788732394366196
DB01267,D144700,1,train,7.0,1.0,0.33542,0.125,0.1014492753623188,0.0,0.77927583,0.7214688,0.76623076,0.1288343558282208,2.34794,0.125,0.1014492753623188,0.0,0.77927583,0.7214688,0.76623076,0.1288343558282208
DB00572,D208230,1,train,15.0,4.0,0.45342,0.7777777777777778,0.4565217391304347,0.0,0.85835123,0.86071426,0.8545819,0.618421052631579,6.8013,3.111111111111111,1.8260869565217388,0.0,3.43340492,3.44285704,3.4183276,2.473684210526316
DB00434,D215140,1,train,16.0,4.0,0.1392,0.2727272727272727,0.2698412698412698,0.0,0.9174275,0.8690345,0.7742063,0.2386363636363636,2.2272,1.0909090909090908,1.0793650793650793,0.0,3.66971,3.476138,3.0968252,0.9545454545454544
DB00904,D137760,1,train,7.0,3.0,0.62654,0.0,0.1176470588235294,0.0,0.82046497,0.83209056,0.7692728,0.174757281553398,4.38578,0.0,0.3529411764705882,0.0,2.46139491,2.49627168,2.3078184,0.524271844660194
DB00933,D125600,1,train,5.0,3.0,0.32786,0.2,0.1636363636363636,0.0,0.83541906,0.8662854,0.76101524,0.1779661016949152,1.6393,0.6000000000000001,0.4909090909090908,0.0,2.50625718,2.5988562,2.28304572,0.5338983050847456
DB00014,D601518,1,train,2.0,3.0,0.50874,0.5,0.6060606060606061,1.0,0.8804829,0.84440535,0.59520555,0.7272727272727273,1.01748,1.5,1.8181818181818183,3.0,2.6414487,2.53321605,1.78561665,2.1818181818181817
DB00379,D212350,1,train,1.0,4.0,0.46949,0.0,0.1,0.0,0.8225488,0.48904538,0.77972436,0.2647058823529412,0.46949,0.0,0.4,0.0,3.2901952,1.95618152,3.11889744,1.0588235294117647
DB00310,D608622,1,train,51.0,1.0,0.27153,0.25,0.4545454545454545,0.0,0.9661298,0.9394111,0.0,0.2962962962962963,13.84803,0.25,0.4545454545454545,0.0,0.9661298,0.9394111,0.0,0.2962962962962963
DB00757,D540000,1,train,3.0,1.0,0.37073,0.0,0.2195121951219512,0.0,0.81173396,0.88849986,0.78175485,0.1721311475409836,1.11219,0.0,0.2195121951219512,0.0,0.81173396,0.88849986,0.78175485,0.1721311475409836
DB00848,D268220,1,train,3.0,4.0,0.2376,0.0,0.0256410256410256,0.0,0.8357206,0.78178835,0.7477523,0.2025316455696202,0.7128,0.0,0.1025641025641024,0.0,3.3428824,3.1271534,2.9910092,0.8101265822784808
DB04844,D110100,1,train,5.0,3.0,0.27466,0.03125,0.0983606557377049,0.0,0.8322946,0.909642,0.5991181,0.1683673469387755,1.3733,0.09375,0.2950819672131147,0.0,2.4968838,2.728926,1.7973542999999998,0.5051020408163265
DB00552,D165720,1,train,14.0,3.0,0.64093,0.0,0.075,0.0,0.82671463,0.7898847,0.79039925,0.1584158415841584,8.97302,0.0,0.2249999999999999,0.0,2.48014389,2.3696541,2.37119775,0.4752475247524751
DB01076,D308350,1,train,1.0,2.0,0.37603,0.0,0.081967213114754,0.0,0.7400868,0.6594494,0.8500123,0.029585798816568,0.37603,0.0,0.163934426229508,0.0,1.4801736,1.3188988,1.7000246,0.059171597633136
DB01233,D254400,1,train,5.0,13.0,0.27671,0.0,0.0727272727272727,0.0,0.8327745,0.8514743,0.80425423,0.1376146788990825,1.38355,0.0,0.9454545454545452,0.0,10.8260685,11.0691659,10.45530499,1.7889908256880724
DB00552,D140600,1,train,22.0,3.0,0.64093,0.0,0.4642857142857143,0.0,0.8792941,0.79825985,0.9247159,0.3513513513513513,14.10046,0.0,1.3928571428571428,0.0,2.6378823,2.39477955,2.7741477000000003,1.054054054054054
DB00627,D150600,1,train,4.0,4.0,0.3332,0.0,0.0222222222222222,0.0,0.7778934,0.81481177,0.7882694,0.203125,1.3328,0.0,0.0888888888888888,0.0,3.1115736,3.25924708,3.1530776,0.8125
DB00226,D161900,1,train,69.0,1.0,0.27153,0.1666666666666666,0.1428571428571428,0.0,0.87455714,0.915993,0.8319548,0.1194029850746268,18.73557,0.1666666666666666,0.1428571428571428,0.0,0.87455714,0.915993,0.8319548,0.1194029850746268
DB00652,D239350,1,train,7.0,4.0,0.20329,0.0,0.0983606557377049,0.0,0.8057836,0.76302373,0.7336303,0.1568627450980392,1.42303,0.0,0.3934426229508196,0.0,3.2231344,3.05209492,2.9345212,0.6274509803921569
DB01041,D256700,1,train,3.0,2.0,0.21813,0.0,0.1267605633802817,0.0,0.6549063,0.7832153,0.87486476,0.2444444444444444,0.65439,0.0,0.2535211267605634,0.0,1.3098126,1.5664306,1.74972952,0.4888888888888888
DB00287,D161900,1,train,69.0,2.0,0.11423,0.0,0.073170731707317,0.0,0.8954675,0.83853984,0.88127345,0.2520325203252032,7.88187,0.0,0.146341463414634,0.0,1.790935,1.67707968,1.7625469,0.5040650406504064
DB00331,D600807,1,train,17.0,2.0,0.38905,0.0,0.032258064516129,0.0,0.77263933,0.8661166,0.77839136,0.1632653061224489,6.61385,0.0,0.064516129032258,0.0,1.54527866,1.7322332,1.55678272,0.3265306122448978
DB01234,D102300,1,train,7.0,1.0,0.2731,0.0,0.0970873786407767,0.0,0.820255,0.8111301,0.795383,0.1636363636363636,1.9117,0.0,0.0970873786407767,0.0,0.820255,0.8111301,0.795383,0.1636363636363636
DB00744,D126200,1,train,9.0,3.0,0.19149,0.0,0.1956521739130435,0.0,0.79740024,0.8095887,0.8322698,0.2058823529411764,1.72341,0.0,0.5869565217391305,0.0,2.39220072,2.4287661000000003,2.4968094,0.6176470588235292
DB00443,D182280,1,train,4.0,4.0,0.25547,0.0,0.0933333333333333,0.0,0.8831329,0.8503573,0.8552898,0.1367521367521367,1.02188,0.0,0.3733333333333332,0.0,3.5325316,3.4014292,3.4211592,0.5470085470085468
DB00949,D157300,1,train,21.0,0.0,0.0,0.2222222222222222,0.2666666666666666,0.0,0.9395144,0.83238447,0.8899012,0.303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
