drugID,diseaseID,label,split,count_drug,count_disease,q_score_PS,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_PS,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile,coverage_count,num_preds
DB00204,D236000,0,train,15.0,3.0,0.066407,0.0,0.175,0.0,0.81562287,0.7437192,0.79573846,0.2605042016806723,0.996105,0.0,0.5249999999999999,0.0,2.44686861,2.2311576,2.38721538,0.7815126050420169,5,0
DB00969,D174800,0,train,2.0,1.0,0.15139,0.0,0.108695652173913,0.0,0.7883108,0.74437606,0.79377526,0.160377358490566,0.30278,0.0,0.108695652173913,0.0,0.7883108,0.74437606,0.79377526,0.160377358490566,5,0
DB00162,D239350,0,train,8.0,1.0,0.027446,0.0,0.1162790697674418,0.25,0.77201045,0.61078227,0.7519406,0.1979166666666666,0.219568,0.0,0.1162790697674418,0.25,0.77201045,0.61078227,0.7519406,0.1979166666666666,5,0
DB00153,D189600,0,train,2.0,2.0,0.20045,0.0,0.0,0.0,0.35911384,0.7478138,0.6366458,0.0451127819548872,0.4009,0.0,0.0,0.0,0.71822768,1.4956276,1.2732916,0.0902255639097744,5,0
DB00869,D608622,0,train,52.0,1.0,0.078696,0.4,0.2580645161290322,0.0,0.8910709,0.6891296,0.8270543,0.2337662337662337,4.092192,0.4,0.2580645161290322,0.0,0.8910709,0.6891296,0.8270543,0.2337662337662337,5,0
DB00287,D600131,0,train,5.0,3.0,0.10285,0.0,0.0303030303030303,0.0,0.79747754,0.801674,0.8112606,0.1602564102564102,0.51425,0.0,0.0909090909090909,0.0,2.39243262,2.405022,2.4337818,0.4807692307692305,5,0
DB01260,D600082,0,train,7.0,4.0,0.044152,0.25,0.2040816326530612,0.0,0.8999109,0.80892396,0.7895791,0.3106060606060606,0.309064,1.0,0.8163265306122448,0.0,3.5996436,3.23569584,3.1583164,1.2424242424242424,5,0
DB01260,D173200,0,train,1.0,4.0,0.19822,0.0,0.056338028169014,0.0,0.73708576,0.8304057,0.6597264,0.0857142857142857,0.19822,0.0,0.225352112676056,0.0,2.94834304,3.3216228,2.6389056,0.3428571428571428,5,0
DB00407,D602080,0,train,5.0,1.0,0.17934,0.0,0.0714285714285714,0.0,0.7747273,0.8055098,0.7562038,0.0604113110539845,0.8967,0.0,0.0714285714285714,0.0,0.7747273,0.8055098,0.7562038,0.0604113110539845,5,0
DB00938,D608088,0,train,10.0,1.0,0.20452,0.0,0.1,0.0,0.8130924,0.7884337,0.79310155,0.1846153846153846,2.0452,0.0,0.1,0.0,0.8130924,0.7884337,0.79310155,0.1846153846153846,5,0
DB00640,D258360,0,train,2.0,1.0,0.27817,0.0,0.0357142857142857,0.0,0.7466475,0.5573303,0.77980226,0.0594059405940594,0.55634,0.0,0.0357142857142857,0.0,0.7466475,0.5573303,0.77980226,0.0594059405940594,5,0
DB00337,D277350,0,train,2.0,3.0,0.20729,0.0,0.0588235294117647,0.0,0.6354026,0.8436557,0.61486804,0.094240837696335,0.41458,0.0,0.1764705882352941,0.0,1.9062078,2.5309671,1.84460412,0.282722513089005,5,0
DB00115,D267740,0,train,4.0,1.0,0.0,0.0,0.0869565217391304,0.0,0.45870882,0.77732724,0.66500175,0.1166666666666666,0.0,0.0,0.0869565217391304,0.0,0.45870882,0.77732724,0.66500175,0.1166666666666666,5,0
DB00928,D254450,0,train,1.0,2.0,0.0,0.0,0.073170731707317,0.0,0.65395045,0.6690629,0.76583093,0.0679611650485436,0.0,0.0,0.146341463414634,0.0,1.3079009,1.3381258,1.53166186,0.1359223300970872,5,0
DB00232,D165199,0,train,6.0,1.0,0.039328,0.0,0.0526315789473684,0.0,0.8420792,0.79604995,0.72861874,0.0980392156862745,0.235968,0.0,0.0526315789473684,0.0,0.8420792,0.79604995,0.72861874,0.0980392156862745,5,0
DB01210,D191800,0,train,1.0,1.0,0.0,0.0,0.1020408163265306,0.0,0.8150442,0.8850924,0.6605607,0.1529411764705882,0.0,0.0,0.1020408163265306,0.0,0.8150442,0.8850924,0.6605607,0.1529411764705882,5,0
DB01200,D106400,0,train,5.0,9.0,0.033805,0.1111111111111111,0.1475409836065573,0.0,0.84414566,0.88079536,0.7750599,0.1686746987951807,0.169025,1.0,1.3278688524590156,0.0,7.59731094,7.927158240000001,6.975539100000001,1.5180722891566265,5,0
DB01075,D608033,0,train,3.0,1.0,0.10562,0.3333333333333333,0.1506849315068493,0.0,0.7245051,0.7587999,0.8214744,0.23,0.31686,0.3333333333333333,0.1506849315068493,0.0,0.7245051,0.7587999,0.8214744,0.23,5,0
DB00905,D143500,0,train,1.0,1.0,0.061346,0.0,0.0476190476190476,0.0,0.79335123,0.8520762,0.7096063,0.1451612903225806,0.061346,0.0,0.0476190476190476,0.0,0.79335123,0.8520762,0.7096063,0.1451612903225806,5,0
DB00882,D125700,0,train,3.0,3.0,0.20486,0.0,0.0238095238095238,0.0,0.72301656,0.77787423,0.8358373,0.1201550387596899,0.6145799999999999,0.0,0.0714285714285714,0.0,2.16904968,2.33362269,2.5075119,0.3604651162790697,5,0
DB00652,D146255,0,train,15.0,5.0,0.32505,0.0,0.0666666666666666,0.0,0.8617701,0.77915335,0.8124082,0.1864406779661017,4.87575,0.0,0.333333333333333,0.0,4.3088505,3.89576675,4.062041,0.9322033898305084,5,0
DB00691,D607554,0,train,10.0,5.0,0.45235,0.0,0.1666666666666666,0.0,0.86985373,0.8738929,0.8512027,0.2180451127819548,4.523499999999999,0.0,0.833333333333333,0.0,4.34926865,4.369464499999999,4.2560135,1.090225563909774,5,0
DB00787,D237450,0,train,0.0,11.0,0.1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00591,D161900,0,train,70.0,1.0,0.2163,0.2857142857142857,0.6486486486486487,0.1428571428571428,0.9282743,0.883644,0.8700373,0.6464646464646465,15.141,0.2857142857142857,0.6486486486486487,0.1428571428571428,0.9282743,0.883644,0.8700373,0.6464646464646465,5,0
DB00991,D115195,0,train,1.0,1.0,0.09457,0.0,0.0,0.0,0.63189703,0.8353639,0.7382235,0.0697674418604651,0.09457,0.0,0.0,0.0,0.63189703,0.8353639,0.7382235,0.0697674418604651,5,0
DB00248,D256700,0,train,4.0,1.0,0.15502,0.375,0.2166666666666666,0.0,0.87795246,0.7991018,0.74719375,0.1526717557251908,0.62008,0.375,0.2166666666666666,0.0,0.87795246,0.7991018,0.74719375,0.1526717557251908,5,0
DB00653,D184700,0,train,4.0,3.0,0.19325,0.0,0.0517241379310344,0.0,0.80079544,0.72248733,0.8158851,0.024390243902439,0.773,0.0,0.1551724137931032,0.0,2.40238632,2.16746199,2.4476553,0.073170731707317,5,0
DB00477,D138800,0,train,1.0,1.0,0.080596,0.0,0.0125,0.0,0.70731974,0.5562668,0.5616068,0.1296296296296296,0.080596,0.0,0.0125,0.0,0.70731974,0.5562668,0.5616068,0.1296296296296296,5,0
DB00035,D608583,0,train,7.0,5.0,0.11083,0.0,0.0526315789473684,0.0,0.86609244,0.6874246,0.8419682,0.1220472440944882,0.77581,0.0,0.263157894736842,0.0,4.3304622,3.437123,4.209841,0.610236220472441,5,0
DB00179,D258360,0,train,2.0,0.0,0.0,0.0,0.0,0.0,0.7256692,0.65145624,0.6877,0.0458715596330275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01400,D121201,0,train,2.0,0.0,0.0,0.0,0.1320754716981132,0.0,0.8197688,0.88138527,0.8326454,0.1927710843373494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00575,D604278,0,train,1.0,5.0,0.22176,0.0,0.0,0.0,0.7758717,0.61097133,0.43826386,0.0,0.22176,0.0,0.0,0.0,3.8793585,3.05485665,2.1913193,0.0,5,0
DB00465,D165720,0,train,15.0,1.0,0.16539,0.4,0.3571428571428571,0.0,0.9695544,0.83641034,0.84521717,0.2828282828282828,2.48085,0.4,0.3571428571428571,0.0,0.9695544,0.83641034,0.84521717,0.2828282828282828,5,0
DB00594,D607498,0,train,1.0,1.0,0.11,0.0,0.0,0.0,0.7569601,0.6468751,0.77028126,0.0446428571428571,0.11,0.0,0.0,0.0,0.7569601,0.6468751,0.77028126,0.0446428571428571,5,0
DB00554,D238800,0,train,1.0,3.0,0.12235,0.0,0.078125,0.0,0.6951833,0.7892484,0.68946046,0.0973451327433628,0.12235,0.0,0.234375,0.0,2.0855499,2.3677452,2.06838138,0.2920353982300884,5,0
DB01248,D114550,0,train,1.0,3.0,0.19138,0.0,0.0,0.0,0.5332846,0.67549706,0.7311477,0.1333333333333333,0.19138,0.0,0.0,0.0,1.5998538,2.02649118,2.1934431,0.3999999999999999,5,0
DB00691,D304900,0,train,2.0,5.0,0.14472,0.0,0.024390243902439,0.0,0.8729632,0.7370678,0.8234415,0.1776061776061776,0.28944,0.0,0.121951219512195,0.0,4.364816,3.685339,4.1172075,0.888030888030888,5,0
DB00255,D137800,0,train,1.0,1.0,0.37449,0.0,0.0677966101694915,0.0,0.6603883,0.6785937,0.6456269,0.0352941176470588,0.37449,0.0,0.0677966101694915,0.0,0.6603883,0.6785937,0.6456269,0.0352941176470588,5,0
DB00393,D208230,0,train,16.0,1.0,0.080978,0.0833333333333333,0.1166666666666666,0.0,0.80024344,0.8182699,0.7931339,0.2149532710280373,1.295648,0.0833333333333333,0.1166666666666666,0.0,0.80024344,0.8182699,0.7931339,0.2149532710280373,5,0
DB00437,D233810,0,train,10.0,3.0,0.18211,0.0,0.1714285714285714,0.0,0.89793164,0.8337021,0.83095515,0.12,1.8211,0.0,0.5142857142857142,0.0,2.69379492,2.5011063,2.49286545,0.36,5,0
DB00533,D246470,0,train,5.0,2.0,0.086691,0.0,0.0980392156862745,0.0,0.8000607,0.784069,0.8236026,0.2474226804123711,0.433455,0.0,0.196078431372549,0.0,1.6001214,1.568138,1.6472052,0.4948453608247422,5,0
DB00697,D600634,0,train,1.0,0.0,0.0,0.2857142857142857,0.0892857142857142,0.0,0.800626,0.8239769,0.6517468,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00721,D608583,0,train,7.0,4.0,0.49842,0.0512820512820512,0.2181818181818181,0.0,0.76546156,0.8363484,0.84754395,0.2526315789473684,3.48894,0.2051282051282048,0.8727272727272724,0.0,3.06184624,3.3453936,3.3901758,1.0105263157894735,5,0
DB00864,D140300,0,train,1.0,3.0,0.16068,0.0,0.02,0.0,0.7019975,0.5181808,0.70379317,0.0585365853658536,0.16068,0.0,0.06,0.0,2.1059925,1.5545424,2.11137951,0.1756097560975608,5,0
DB01042,D607685,0,train,1.0,3.0,0.22268,0.0,0.0,0.0,0.7016016,0.53987336,0.61642575,0.2083333333333333,0.22268,0.0,0.0,0.0,2.1048048,1.6196200799999998,1.84927725,0.6249999999999999,5,0
DB01202,D179800,0,train,0.0,5.0,0.18256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01042,D137800,0,train,1.0,3.0,0.29655,0.0,0.3571428571428571,0.0,0.80681324,0.8715693,0.6012986,0.2352941176470588,0.29655,0.0,1.0714285714285712,0.0,2.42043972,2.6147079,1.8038958,0.7058823529411764,5,0
DB00917,D250790,0,train,1.0,1.0,0.16178,0.0,0.0465116279069767,0.0,0.5545855,0.70707786,0.7710187,0.1111111111111111,0.16178,0.0,0.0465116279069767,0.0,0.5545855,0.70707786,0.7710187,0.1111111111111111,5,0
DB00444,D220120,0,train,1.0,2.0,0.19126,0.0,0.0,0.0,0.39014214,0.63008994,0.6083113,0.0124223602484472,0.19126,0.0,0.0,0.0,0.78028428,1.26017988,1.2166226,0.0248447204968944,5,0
DB00169,D601626,0,train,9.0,2.0,0.16386,0.0,0.1081081081081081,0.0,0.79743236,0.6514754,0.6322448,0.1764705882352941,1.4747400000000002,0.0,0.2162162162162162,0.0,1.59486472,1.3029508,1.2644896,0.3529411764705882,5,0
DB04861,D230800,0,train,1.0,1.0,0.2597,0.0,0.0212765957446808,0.0,0.63663846,0.7177904,0.7632349,0.1428571428571428,0.2597,0.0,0.0212765957446808,0.0,0.63663846,0.7177904,0.7632349,0.1428571428571428,5,0
DB00255,D161900,0,train,70.0,1.0,0.086127,0.4,0.2063492063492063,0.0,0.7324157,0.9525595,0.76896346,0.3431372549019608,6.02889,0.4,0.2063492063492063,0.0,0.7324157,0.9525595,0.76896346,0.3431372549019608,5,0
DB00514,D233810,0,train,10.0,8.0,0.18369,0.1428571428571428,0.2040816326530612,0.0,0.83331776,0.9011425,0.8728643,0.2452830188679245,1.8369,1.1428571428571423,1.6326530612244896,0.0,6.66654208,7.20914,6.9829144,1.962264150943396,5,0
DB00695,D260480,0,train,1.0,2.0,0.054743,0.0,0.0784313725490196,0.0,0.9065959,0.70623267,0.76738286,0.0672268907563025,0.054743,0.0,0.1568627450980392,0.0,1.8131918,1.41246534,1.53476572,0.134453781512605,5,0
DB00925,D121201,0,train,2.0,1.0,0.039539,0.0,0.1212121212121212,0.0,0.8368821,0.8769379,0.871221,0.3720930232558139,0.079078,0.0,0.1212121212121212,0.0,0.8368821,0.8769379,0.871221,0.3720930232558139,5,0
DB00527,D146850,0,train,1.0,1.0,0.13269,0.0,0.0,0.0,0.7073826,0.45894897,0.40537074,0.09,0.13269,0.0,0.0,0.0,0.7073826,0.45894897,0.40537074,0.09,5,0
DB04844,D263800,0,train,1.0,4.0,0.26507,0.0,0.0833333333333333,0.0,0.7356819,0.7488825,0.6183565,0.2156862745098039,0.26507,0.0,0.3333333333333332,0.0,2.9427276,2.99553,2.473426,0.8627450980392156,5,0
DB01577,D607628,0,train,4.0,2.0,0.15922,0.1153846153846153,0.1764705882352941,0.0,0.7803571,0.79745084,0.83729273,0.1372549019607843,0.63688,0.2307692307692306,0.3529411764705882,0.0,1.5607142,1.59490168,1.67458546,0.2745098039215686,5,0
DB00757,D200170,0,train,11.0,2.0,0.12675,0.0,0.2,0.0,0.7894147,0.8728627,0.86215043,0.2292993630573248,1.39425,0.0,0.4,0.0,1.5788294,1.7457254,1.72430086,0.4585987261146496,5,0
DB00843,D601665,0,train,6.0,1.0,0.070252,0.0,0.1538461538461538,0.0,0.790868,0.81735015,0.8078907,0.2197802197802197,0.421512,0.0,0.1538461538461538,0.0,0.790868,0.81735015,0.8078907,0.2197802197802197,5,0
DB01240,D261515,0,train,1.0,2.0,0.22913,0.0,0.0,0.0,0.34334043,0.7189237,0.50192404,0.0921052631578947,0.22913,0.0,0.0,0.0,0.68668086,1.4378474,1.00384808,0.1842105263157894,5,0
DB01058,D208300,0,train,5.0,1.0,0.076762,0.0,0.09375,0.0,0.6366414,0.76243544,0.7733377,0.2197802197802197,0.38381,0.0,0.09375,0.0,0.6366414,0.76243544,0.7733377,0.2197802197802197,5,0
DB01110,D312910,0,train,1.0,2.0,0.024375,0.0,0.0163934426229508,0.0,0.68319035,0.8496213,0.6478801,0.0597014925373134,0.024375,0.0,0.0327868852459016,0.0,1.3663807,1.6992426,1.2957602,0.1194029850746268,5,0
DB01017,D267730,0,train,6.0,1.0,0.0,0.0,0.0422535211267605,0.0,0.8056612,0.7833224,0.80346334,0.1739130434782608,0.0,0.0,0.0422535211267605,0.0,0.8056612,0.7833224,0.80346334,0.1739130434782608,5,0
DB00687,D192200,0,train,0.0,2.0,0.16829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00541,D602522,0,train,1.0,2.0,0.28475,0.0,0.14,0.0,0.79501444,0.8217626,0.78725,0.1363636363636363,0.28475,0.0,0.28,0.0,1.59002888,1.6435252,1.5745,0.2727272727272726,5,0
DB00413,D231900,0,train,1.0,3.0,0.15664,0.0,0.0697674418604651,0.0,0.5780274,0.7318732,0.7222421,0.0782608695652174,0.15664,0.0,0.2093023255813953,0.0,1.7340822,2.1956196,2.1667263,0.2347826086956522,5,0
DB01275,D104130,0,train,8.0,1.0,0.11077,0.0,0.08,0.0,0.8433174,0.82912093,0.85627824,0.1842105263157894,0.88616,0.0,0.08,0.0,0.8433174,0.82912093,0.85627824,0.1842105263157894,5,0
DB00352,D190400,0,train,3.0,1.0,0.046675,0.0,0.1875,0.0,0.83772945,0.8264315,0.7723911,0.0990990990990991,0.140025,0.0,0.1875,0.0,0.83772945,0.8264315,0.7723911,0.0990990990990991,5,0
DB00612,D102100,0,train,0.0,4.0,0.16687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00443,D266600,0,train,7.0,5.0,0.24366,0.0,0.1058823529411764,0.0,0.8356236,0.92092276,0.83626366,0.1417910447761194,1.70562,0.0,0.529411764705882,0.0,4.178118,4.6046138,4.1813183,0.708955223880597,5,0
DB00869,D208300,0,train,5.0,1.0,0.16835,0.0,0.2285714285714285,0.0,0.8332641,0.71652895,0.77270955,0.1372549019607843,0.84175,0.0,0.2285714285714285,0.0,0.8332641,0.71652895,0.77270955,0.1372549019607843,5,0
DB04272,D134510,0,train,1.0,1.0,0.10019,0.0,0.032258064516129,0.0,0.8052274,0.778441,0.0,0.1071428571428571,0.10019,0.0,0.032258064516129,0.0,0.8052274,0.778441,0.0,0.1071428571428571,5,0
DB00245,D208920,0,train,2.0,3.0,0.21246,0.0,0.0196078431372549,0.0,0.7063063,0.6985504,0.5835584,0.0603448275862069,0.42492,0.0,0.0588235294117647,0.0,2.1189189,2.0956512,1.7506752,0.1810344827586207,5,0
DB00419,D260480,0,train,1.0,6.0,0.20364,0.0,0.0,0.0,0.75930953,0.8229828,0.6585946,0.2087912087912088,0.20364,0.0,0.0,0.0,4.55585718,4.9378968,3.9515676,1.2527472527472527,5,0
DB00136,D127350,0,train,1.0,3.0,0.2377,0.0,0.0,0.0,0.78790784,0.7567846,0.5419843,0.1570247933884297,0.2377,0.0,0.0,0.0,2.36372352,2.2703538,1.6259529,0.4710743801652891,5,0
DB00927,D277460,0,train,2.0,2.0,0.16628,0.0,0.0192307692307692,0.0,0.79801893,0.85911083,0.7917552,0.0381679389312977,0.33256,0.0,0.0384615384615384,0.0,1.59603786,1.71822166,1.5835104,0.0763358778625954,5,0
DB00542,D270960,0,train,1.0,4.0,0.22586,1.0,0.631578947368421,0.0,0.8696687,0.781536,0.72795886,0.5614035087719298,0.22586,4.0,2.526315789473684,0.0,3.4786748,3.126144,2.91183544,2.245614035087719,5,0
DB01203,D188470,0,train,1.0,8.0,0.26509,0.0,0.0909090909090909,0.0,0.79695034,0.71504104,0.6651584,0.0568181818181818,0.26509,0.0,0.7272727272727272,0.0,6.37560272,5.72032832,5.3212672,0.4545454545454544,5,0
DB00289,D607682,0,train,5.0,0.0,0.0,0.0,0.1034482758620689,0.0,0.8530337,0.8286232,0.8654441,0.1290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00245,D217200,0,train,17.0,3.0,0.18811,0.2,0.2727272727272727,0.0,0.85497046,0.87560403,0.86424565,0.358695652173913,3.19787,0.6000000000000001,0.8181818181818181,0.0,2.56491138,2.62681209,2.59273695,1.076086956521739,5,0
DB00995,D145100,0,train,1.0,12.0,0.3034,0.0,0.0,0.0,0.69737697,0.744784,0.6195664,0.0495867768595041,0.3034,0.0,0.0,0.0,8.36852364,8.937408,7.434796799999999,0.5950413223140492,5,0
DB01067,D600131,0,train,5.0,7.0,0.31218,0.0,0.0454545454545454,0.0,0.73563915,0.64647996,0.788358,0.226950354609929,1.5609000000000002,0.0,0.3181818181818178,0.0,5.14947405,4.52535972,5.518506,1.588652482269503,5,0
DB00302,D147480,0,train,1.0,4.0,0.12998,0.0,0.0,0.0,0.81624144,0.7856595,0.6630078,0.0294117647058823,0.12998,0.0,0.0,0.0,3.26496576,3.142638,2.6520312,0.1176470588235292,5,0
DB00765,D247200,0,train,2.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.83199024,0.7192785,0.83236635,0.0970873786407767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01064,D260970,0,train,3.0,4.0,0.076615,0.0,0.0975609756097561,0.0,0.7851572,0.79152393,0.76772165,0.1272727272727272,0.229845,0.0,0.3902439024390244,0.0,3.1406288,3.16609572,3.0708866,0.5090909090909088,5,0
DB00650,D168600,0,train,8.0,1.0,0.060936,0.0,0.0333333333333333,0.0,0.87382126,0.83530223,0.8486321,0.16,0.487488,0.0,0.0333333333333333,0.0,0.87382126,0.83530223,0.8486321,0.16,5,0
DB00412,D217200,0,train,17.0,3.0,0.24245,0.0769230769230769,0.2459016393442623,0.0,0.75056094,0.79866415,0.7598531,0.2524271844660194,4.12165,0.2307692307692307,0.7377049180327868,0.0,2.25168282,2.39599245,2.2795593,0.7572815533980582,5,0
DB01120,D241100,0,train,2.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.7278341,0.80926585,0.7044161,0.1260504201680672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01188,D182280,0,train,5.0,1.0,0.019652,0.0,0.0476190476190476,0.0,0.8133013,0.89801145,0.831428,0.2195121951219512,0.09826,0.0,0.0476190476190476,0.0,0.8133013,0.89801145,0.831428,0.2195121951219512,5,0
DB00631,D137400,0,train,0.0,17.0,0.18442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00652,D218800,0,train,1.0,5.0,0.17824,0.0,0.0634920634920634,0.0,0.9100276,0.7872045,0.69134575,0.116504854368932,0.17824,0.0,0.317460317460317,0.0,4.5501380000000005,3.9360225,3.45672875,0.58252427184466,5,0
DB01197,D150600,0,train,5.0,1.0,0.017872,0.0,0.0638297872340425,0.0,0.8210778,0.7439528,0.7043333,0.087719298245614,0.08936,0.0,0.0638297872340425,0.0,0.8210778,0.7439528,0.7043333,0.087719298245614,5,0
DB01185,D601665,0,train,6.0,2.0,0.13548,0.2727272727272727,0.1034482758620689,0.0,0.7981329,0.8802922,0.7951229,0.4175824175824176,0.8128799999999999,0.5454545454545454,0.2068965517241378,0.0,1.5962658,1.7605844,1.5902458,0.8351648351648352,5,0
DB01063,D125700,0,train,3.0,2.0,0.13463,0.0,0.088235294117647,0.0,0.8248936,0.8808701,0.6491228,0.1739130434782608,0.4038899999999999,0.0,0.176470588235294,0.0,1.6497872,1.7617402,1.2982456,0.3478260869565216,5,0
DB00650,D127750,0,train,0.0,1.0,0.025006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00929,D174800,0,train,2.0,1.0,0.16241,0.0,0.0196078431372549,0.0,0.77672035,0.79418904,0.78029495,0.112781954887218,0.32482,0.0,0.0196078431372549,0.0,0.77672035,0.79418904,0.78029495,0.112781954887218,5,0
DB01136,D150699,0,train,1.0,2.0,0.09064,0.0,0.0,0.0,0.6520735,0.59724504,0.74164635,0.1458333333333333,0.09064,0.0,0.0,0.0,1.304147,1.19449008,1.4832927,0.2916666666666666,5,0
DB00952,D179830,0,train,1.0,1.0,0.023731,0.0,0.0,0.0,0.66993856,0.6065421,0.6345578,0.0138888888888888,0.023731,0.0,0.0,0.0,0.66993856,0.6065421,0.6345578,0.0138888888888888,5,0
DB00642,D607628,0,train,4.0,1.0,0.047022,0.0,0.0967741935483871,0.0,0.72768635,0.8075446,0.79251236,0.2127659574468085,0.188088,0.0,0.0967741935483871,0.0,0.72768635,0.8075446,0.79251236,0.2127659574468085,5,0
DB00846,D190300,0,train,4.0,1.0,0.17905,0.0,0.0625,0.0,0.7830395,0.71615446,0.63815635,0.1313868613138686,0.7162,0.0,0.0625,0.0,0.7830395,0.71615446,0.63815635,0.1313868613138686,5,0
DB01062,D607850,0,train,14.0,1.0,0.089751,0.375,0.18,0.0,0.77274674,0.8522863,0.81161964,0.2641509433962264,1.256514,0.375,0.18,0.0,0.77274674,0.8522863,0.81161964,0.2641509433962264,5,0
DB00814,D143880,0,train,5.0,2.0,0.19071,0.0,0.0625,0.0,0.81614685,0.7357035,0.79972625,0.1782945736434108,0.95355,0.0,0.125,0.0,1.6322937,1.471407,1.5994525,0.3565891472868216,5,0
DB00956,D165199,0,train,6.0,3.0,0.0,0.0,0.1363636363636363,0.0,0.8473675,0.81558585,0.80620885,0.125,0.0,0.0,0.4090909090909089,0.0,2.5421025000000004,2.44675755,2.41862655,0.375,5,0
DB00933,D263300,0,train,2.0,4.0,0.02595,0.0,0.0204081632653061,0.0,0.72266674,0.7709819,0.7152224,0.1486486486486486,0.0519,0.0,0.0816326530612244,0.0,2.89066696,3.0839276,2.8608896,0.5945945945945944,5,0
DB00343,D304790,0,train,8.0,2.0,0.13286,0.0,0.1272727272727272,0.0,0.82562125,0.7744329,0.8610116,0.2136752136752136,1.06288,0.0,0.2545454545454544,0.0,1.6512425,1.5488658,1.7220232,0.4273504273504272,5,0
DB01162,D150699,0,train,1.0,2.0,0.11089,0.0,0.0,0.0,0.8201123,0.6906259,0.6198424,0.0878378378378378,0.11089,0.0,0.0,0.0,1.6402246,1.3812518,1.2396848,0.1756756756756756,5,0
DB00494,D601004,0,train,1.0,1.0,0.0,0.0,0.0303030303030303,0.0,0.8333025,0.70694745,0.7262667,0.1074380165289256,0.0,0.0,0.0303030303030303,0.0,0.8333025,0.70694745,0.7262667,0.1074380165289256,5,0
DB01169,D125320,0,train,13.0,1.0,0.10547,0.0465116279069767,0.1470588235294117,0.0,0.8484539,0.8269406,0.77289224,0.0365853658536585,1.3711099999999998,0.0465116279069767,0.1470588235294117,0.0,0.8484539,0.8269406,0.77289224,0.0365853658536585,5,0
DB00257,D208230,0,train,16.0,1.0,0.098971,0.2,0.1527777777777778,0.0,0.8460244,0.7874165,0.83092797,0.2457627118644068,1.583536,0.2,0.1527777777777778,0.0,0.8460244,0.7874165,0.83092797,0.2457627118644068,5,0
DB01181,D606842,0,train,1.0,0.0,0.0,0.0,0.0363636363636363,0.0,0.73193145,0.7604961,0.71343005,0.0354609929078014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00775,D270960,0,train,1.0,10.0,0.026685,0.0,0.0384615384615384,0.0,0.79342437,0.6682405,0.7532639,0.2068965517241379,0.026685,0.0,0.384615384615384,0.0,7.9342437,6.682405,7.532639,2.068965517241379,5,0
DB00988,D263300,0,train,2.0,4.0,0.21029,0.0,0.0,0.0,0.7015091,0.6315071,0.67906255,0.1160714285714285,0.42058,0.0,0.0,0.0,2.8060364,2.5260284,2.7162502,0.464285714285714,5,0
DB00947,D160300,0,train,1.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.61537164,0.6646515,0.3585601,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01017,D607499,0,train,2.0,1.0,0.18854,0.0416666666666666,0.0227272727272727,0.0,0.6906482,0.60660756,0.67944866,0.1215469613259668,0.37708,0.0416666666666666,0.0227272727272727,0.0,0.6906482,0.60660756,0.67944866,0.1215469613259668,5,0
DB01238,D136200,0,train,2.0,3.0,0.0,0.0,0.140625,0.0,0.7870439,0.72322,0.61167854,0.1363636363636363,0.0,0.0,0.421875,0.0,2.3611317,2.16966,1.83503562,0.4090909090909089,5,0
DB00966,D109200,0,train,0.0,2.0,0.14486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
